code_ins;code_postal;commune_patient;nombre_de_séjours;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours.1;part_de_marché
62003;4430;Ans;3631;6;CHR Sambre et Meuse;Namur;6;0.0016524
62003;4430;Ans;3631;20;CHR de Verviers;Verviers;11;0.0030295
62003;4430;Ans;3631;23;Clinique André Renard;Herstal;104;0.0286422
62003;4430;Ans;3631;42;Centre Hospitalier Bois de l'Abbaye;Seraing;88;0.0242357
62003;4430;Ans;3631;68;CHR de Huy;Huy;7;0.0019278
62003;4430;Ans;3631;152;Centre Hospitalier Chrétien;Liège;1772;0.4880198
62003;4430;Ans;3631;158;Centre Hospitalier Chrétien;Liège;73;0.0201047
62003;4430;Ans;3631;166;CHU UCL Namur;Namur;6;0.0016524
62003;4430;Ans;3631;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;15;0.0041311
62003;4430;Ans;3631;412;CHR de la Citadelle;Liège;1124;0.3095566
62003;4430;Ans;3631;707;CHU Sart Tilman;Liège;387;0.1065822
62003;4430;Ans;3631;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;5;0.001377
62006;4340;Awans;1262;20;CHR de Verviers;Verviers;13;0.0103011
62006;4340;Awans;1262;23;Clinique André Renard;Herstal;26;0.0206022
62006;4340;Awans;1262;39;CHU UCL Namur;Yvoir;7;0.0055468
62006;4340;Awans;1262;42;Centre Hospitalier Bois de l'Abbaye;Seraing;65;0.0515055
62006;4340;Awans;1262;152;Centre Hospitalier Chrétien;Liège;600;0.4754358
62006;4340;Awans;1262;158;Centre Hospitalier Chrétien;Liège;25;0.0198098
62006;4340;Awans;1262;412;CHR de la Citadelle;Liège;329;0.2606973
62006;4340;Awans;1262;707;CHU Sart Tilman;Liège;173;0.137084
62006;4340;Awans;1262;716;AZ Vesalius;Tongres;5;0.003962
62009;4920;Aywaille;1611;4;Clinique Reine Astrid;Malmedy;10;0.0062073
62009;4920;Aywaille;1611;15;St. Nikolaus-Hospital;Eupen;6;0.0037244
62009;4920;Aywaille;1611;20;CHR de Verviers;Verviers;53;0.0328988
62009;4920;Aywaille;1611;23;Clinique André Renard;Herstal;23;0.0142768
62009;4920;Aywaille;1611;42;Centre Hospitalier Bois de l'Abbaye;Seraing;58;0.0360025
62009;4920;Aywaille;1611;68;CHR de Huy;Huy;7;0.0043451
62009;4920;Aywaille;1611;152;Centre Hospitalier Chrétien;Liège;253;0.1570453
62009;4920;Aywaille;1611;158;Centre Hospitalier Chrétien;Liège;91;0.0564867
62009;4920;Aywaille;1611;164;Vivalia - IFAC;Marche-en-Famenne;5;0.0031037
62009;4920;Aywaille;1611;412;CHR de la Citadelle;Liège;113;0.0701428
62009;4920;Aywaille;1611;689;Imelda Ziekenhuis;Bonheiden;17;0.0105525
62009;4920;Aywaille;1611;707;CHU Sart Tilman;Liège;953;0.591558
62011;4690;Bassenge;1366;20;CHR de Verviers;Verviers;5;0.0036603
62011;4690;Bassenge;1366;23;Clinique André Renard;Herstal;121;0.0885798
62011;4690;Bassenge;1366;39;CHU UCL Namur;Yvoir;5;0.0036603
62011;4690;Bassenge;1366;42;Centre Hospitalier Bois de l'Abbaye;Seraing;18;0.0131772
62011;4690;Bassenge;1366;152;Centre Hospitalier Chrétien;Liège;184;0.1346999
62011;4690;Bassenge;1366;158;Centre Hospitalier Chrétien;Liège;498;0.3645681
62011;4690;Bassenge;1366;243;Jessa Ziekenhuis;Hasselt;18;0.0131772
62011;4690;Bassenge;1366;322;UZ Leuven;Louvain;24;0.0175695
62011;4690;Bassenge;1366;371;Ziekenhuis Oost-Limburg;Genk;24;0.0175695
62011;4690;Bassenge;1366;412;CHR de la Citadelle;Liège;281;0.2057101
62011;4690;Bassenge;1366;707;CHU Sart Tilman;Liège;92;0.0673499
62011;4690;Bassenge;1366;716;AZ Vesalius;Tongres;77;0.056369
62015;4610;Beyne-Heusay;1538;15;St. Nikolaus-Hospital;Eupen;16;0.0104031
62015;4610;Beyne-Heusay;1538;20;CHR de Verviers;Verviers;28;0.0182055
62015;4610;Beyne-Heusay;1538;23;Clinique André Renard;Herstal;92;0.0598179
62015;4610;Beyne-Heusay;1538;42;Centre Hospitalier Bois de l'Abbaye;Seraing;25;0.0162549
62015;4610;Beyne-Heusay;1538;152;Centre Hospitalier Chrétien;Liège;158;0.1027308
62015;4610;Beyne-Heusay;1538;158;Centre Hospitalier Chrétien;Liège;86;0.0559168
62015;4610;Beyne-Heusay;1538;412;CHR de la Citadelle;Liège;242;0.1573472
62015;4610;Beyne-Heusay;1538;707;CHU Sart Tilman;Liège;864;0.5617685
62022;4050;Chaudfontaine;2836;20;CHR de Verviers;Verviers;28;0.0098731
62022;4050;Chaudfontaine;2836;23;Clinique André Renard;Herstal;53;0.0186883
62022;4050;Chaudfontaine;2836;42;Centre Hospitalier Bois de l'Abbaye;Seraing;120;0.0423131
62022;4050;Chaudfontaine;2836;68;CHR de Huy;Huy;8;0.0028209
62022;4050;Chaudfontaine;2836;152;Centre Hospitalier Chrétien;Liège;374;0.1318759
62022;4050;Chaudfontaine;2836;158;Centre Hospitalier Chrétien;Liège;142;0.0500705
62022;4050;Chaudfontaine;2836;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;9;0.0031735
62022;4050;Chaudfontaine;2836;412;CHR de la Citadelle;Liège;351;0.1237659
62022;4050;Chaudfontaine;2836;707;CHU Sart Tilman;Liège;1703;0.6004937
62026;4170;Comblain-au-Pont;591;23;Clinique André Renard;Herstal;13;0.0219966
62026;4170;Comblain-au-Pont;591;42;Centre Hospitalier Bois de l'Abbaye;Seraing;79;0.1336717
62026;4170;Comblain-au-Pont;591;68;CHR de Huy;Huy;6;0.0101523
62026;4170;Comblain-au-Pont;591;152;Centre Hospitalier Chrétien;Liège;57;0.0964467
62026;4170;Comblain-au-Pont;591;158;Centre Hospitalier Chrétien;Liège;24;0.0406091
62026;4170;Comblain-au-Pont;591;412;CHR de la Citadelle;Liège;57;0.0964467
62026;4170;Comblain-au-Pont;591;707;CHU Sart Tilman;Liège;341;0.5769882
62027;4607;Dalhem;993;15;St. Nikolaus-Hospital;Eupen;11;0.0110775
62027;4607;Dalhem;993;20;CHR de Verviers;Verviers;72;0.0725076
62027;4607;Dalhem;993;23;Clinique André Renard;Herstal;49;0.0493454
62027;4607;Dalhem;993;39;CHU UCL Namur;Yvoir;7;0.0070493
62027;4607;Dalhem;993;42;Centre Hospitalier Bois de l'Abbaye;Seraing;8;0.0080564
62027;4607;Dalhem;993;152;Centre Hospitalier Chrétien;Liège;124;0.1248741
62027;4607;Dalhem;993;158;Centre Hospitalier Chrétien;Liège;454;0.4572004
62027;4607;Dalhem;993;322;UZ Leuven;Louvain;12;0.0120846
62027;4607;Dalhem;993;371;Ziekenhuis Oost-Limburg;Genk;5;0.0050352
62027;4607;Dalhem;993;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;5;0.0050352
62027;4607;Dalhem;993;412;CHR de la Citadelle;Liège;116;0.1168177
62027;4607;Dalhem;993;682;AZ Monica;Anvers;5;0.0050352
62027;4607;Dalhem;993;707;CHU Sart Tilman;Liège;94;0.0946626
62027;4607;Dalhem;993;716;AZ Vesalius;Tongres;23;0.0231621
62032;4130;Esneux;1617;20;CHR de Verviers;Verviers;5;0.0030921
62032;4130;Esneux;1617;23;Clinique André Renard;Herstal;11;0.0068027
62032;4130;Esneux;1617;42;Centre Hospitalier Bois de l'Abbaye;Seraing;86;0.0531849
62032;4130;Esneux;1617;68;CHR de Huy;Huy;16;0.0098949
62032;4130;Esneux;1617;79;Institut Jules Bordet;Bruxelles;11;0.0068027
62032;4130;Esneux;1617;152;Centre Hospitalier Chrétien;Liège;198;0.122449
62032;4130;Esneux;1617;158;Centre Hospitalier Chrétien;Liège;82;0.0507112
62032;4130;Esneux;1617;166;CHU UCL Namur;Namur;5;0.0030921
62032;4130;Esneux;1617;412;CHR de la Citadelle;Liège;148;0.0915275
62032;4130;Esneux;1617;707;CHU Sart Tilman;Liège;1037;0.6413111
62038;4620;Fléron;2217;15;St. Nikolaus-Hospital;Eupen;34;0.015336
62038;4620;Fléron;2217;20;CHR de Verviers;Verviers;55;0.0248083
62038;4620;Fléron;2217;23;Clinique André Renard;Herstal;57;0.0257104
62038;4620;Fléron;2217;42;Centre Hospitalier Bois de l'Abbaye;Seraing;84;0.037889
62038;4620;Fléron;2217;79;Institut Jules Bordet;Bruxelles;12;0.0054127
62038;4620;Fléron;2217;152;Centre Hospitalier Chrétien;Liège;197;0.0888588
62038;4620;Fléron;2217;158;Centre Hospitalier Chrétien;Liège;212;0.0956247
62038;4620;Fléron;2217;412;CHR de la Citadelle;Liège;255;0.1150203
62038;4620;Fléron;2217;707;CHU Sart Tilman;Liège;1286;0.5800631
62051;4040;Herstal;5055;15;St. Nikolaus-Hospital;Eupen;9;0.0017804
62051;4040;Herstal;5055;20;CHR de Verviers;Verviers;15;0.0029674
62051;4040;Herstal;5055;23;Clinique André Renard;Herstal;1364;0.2698318
62051;4040;Herstal;5055;39;CHU UCL Namur;Yvoir;7;0.0013848
62051;4040;Herstal;5055;42;Centre Hospitalier Bois de l'Abbaye;Seraing;83;0.0164194
62051;4040;Herstal;5055;68;CHR de Huy;Huy;7;0.0013848
62051;4040;Herstal;5055;79;Institut Jules Bordet;Bruxelles;20;0.0039565
62051;4040;Herstal;5055;143;UZ Brussel;Jette;5;0.0009891
62051;4040;Herstal;5055;146;Centres Hospitaliers Jolimont;La Louvière;7;0.0013848
62051;4040;Herstal;5055;152;Centre Hospitalier Chrétien;Liège;658;0.1301682
62051;4040;Herstal;5055;158;Centre Hospitalier Chrétien;Liège;260;0.0514342
62051;4040;Herstal;5055;332;CHIREC - Hôpital Delta;Auderghem;9;0.0017804
62051;4040;Herstal;5055;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;14;0.0027695
62051;4040;Herstal;5055;412;CHR de la Citadelle;Liège;1599;0.3163205
62051;4040;Herstal;5055;682;AZ Monica;Anvers;8;0.0015826
62051;4040;Herstal;5055;706;Clinique Saint-Luc;Namur;10;0.0019782
62051;4040;Herstal;5055;707;CHU Sart Tilman;Liège;941;0.1861523
62051;4040;Herstal;5055;716;AZ Vesalius;Tongres;5;0.0009891
62051;4040;Herstal;5055;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;5;0.0009891
62060;4450;Juprelle;1285;20;CHR de Verviers;Verviers;5;0.0038911
62060;4450;Juprelle;1285;23;Clinique André Renard;Herstal;37;0.0287938
62060;4450;Juprelle;1285;42;Centre Hospitalier Bois de l'Abbaye;Seraing;29;0.0225681
62060;4450;Juprelle;1285;152;Centre Hospitalier Chrétien;Liège;403;0.3136187
62060;4450;Juprelle;1285;158;Centre Hospitalier Chrétien;Liège;121;0.0941634
62060;4450;Juprelle;1285;243;Jessa Ziekenhuis;Hasselt;21;0.0163424
62060;4450;Juprelle;1285;412;CHR de la Citadelle;Liège;488;0.3797665
62060;4450;Juprelle;1285;682;AZ Monica;Anvers;5;0.0038911
62060;4450;Juprelle;1285;707;CHU Sart Tilman;Liège;112;0.0871595
62060;4450;Juprelle;1285;716;AZ Vesalius;Tongres;40;0.0311284
62063;4000;Liège;20833;4;Clinique Reine Astrid;Malmedy;8;0.000384
62063;4000;Liège;20833;6;CHR Sambre et Meuse;Namur;19;0.000912
62063;4000;Liège;20833;9;Ziekenhuisnetwerk Antwerpen;Anvers;11;0.000528
62063;4000;Liège;20833;15;St. Nikolaus-Hospital;Eupen;48;0.002304
62063;4000;Liège;20833;20;CHR de Verviers;Verviers;101;0.0048481
62063;4000;Liège;20833;23;Clinique André Renard;Herstal;749;0.0359526
62063;4000;Liège;20833;39;CHU UCL Namur;Yvoir;29;0.001392
62063;4000;Liège;20833;42;Centre Hospitalier Bois de l'Abbaye;Seraing;513;0.0246244
62063;4000;Liège;20833;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;6;0.000288
62063;4000;Liège;20833;68;CHR de Huy;Huy;56;0.002688
62063;4000;Liège;20833;76;CHU Saint-Pierre;Bruxelles;26;0.001248
62063;4000;Liège;20833;77;CHU Brugmann;Bruxelles;12;0.000576
62063;4000;Liège;20833;79;Institut Jules Bordet;Bruxelles;25;0.0012
62063;4000;Liège;20833;87;Hôpitaux Iris Sud;Etterbeek;16;0.000768
62063;4000;Liège;20833;96;CHU Tivoli;La Louvière;5;0.00024
62063;4000;Liège;20833;110;Clinique Saint-Jean;Bruxelles;6;0.000288
62063;4000;Liège;20833;111;Cliniques de l'Europe;Uccle;10;0.00048
62063;4000;Liège;20833;143;UZ Brussel;Jette;48;0.002304
62063;4000;Liège;20833;152;Centre Hospitalier Chrétien;Liège;4624;0.2219556
62063;4000;Liège;20833;158;Centre Hospitalier Chrétien;Liège;532;0.0255364
62063;4000;Liège;20833;164;Vivalia - IFAC;Marche-en-Famenne;17;0.000816
62063;4000;Liège;20833;166;CHU UCL Namur;Namur;68;0.0032641
62063;4000;Liège;20833;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;5;0.00024
62063;4000;Liège;20833;243;Jessa Ziekenhuis;Hasselt;31;0.001488
62063;4000;Liège;20833;257;Klinik St. Josef Saint-Vith;Saint-Vith;6;0.000288
62063;4000;Liège;20833;264;CHU UCL Namur;Dinant;5;0.00024
62063;4000;Liège;20833;322;UZ Leuven;Louvain;25;0.0012
62063;4000;Liège;20833;332;CHIREC - Hôpital Delta;Auderghem;38;0.001824
62063;4000;Liège;20833;371;Ziekenhuis Oost-Limburg;Genk;13;0.000624
62063;4000;Liège;20833;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;64;0.003072
62063;4000;Liège;20833;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;15;0.00072
62063;4000;Liège;20833;412;CHR de la Citadelle;Liège;6608;0.3171891
62063;4000;Liège;20833;670;UZ Gent;Gand;5;0.00024
62063;4000;Liège;20833;682;AZ Monica;Anvers;9;0.000432
62063;4000;Liège;20833;706;Clinique Saint-Luc;Namur;17;0.000816
62063;4000;Liège;20833;707;CHU Sart Tilman;Liège;6956;0.3338933
62063;4000;Liège;20833;715;Sint-Trudo Ziekenhuis;Saint-Trond;7;0.000336
62063;4000;Liège;20833;716;AZ Vesalius;Tongres;16;0.000768
62063;4000;Liège;20833;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;35;0.00168
62079;4680;Oupeye;3661;15;St. Nikolaus-Hospital;Eupen;9;0.0024583
62079;4680;Oupeye;3661;20;CHR de Verviers;Verviers;48;0.0131112
62079;4680;Oupeye;3661;23;Clinique André Renard;Herstal;552;0.1507785
62079;4680;Oupeye;3661;39;CHU UCL Namur;Yvoir;10;0.0027315
62079;4680;Oupeye;3661;42;Centre Hospitalier Bois de l'Abbaye;Seraing;27;0.007375
62079;4680;Oupeye;3661;143;UZ Brussel;Jette;6;0.0016389
62079;4680;Oupeye;3661;146;Centres Hospitaliers Jolimont;La Louvière;10;0.0027315
62079;4680;Oupeye;3661;152;Centre Hospitalier Chrétien;Liège;422;0.1152691
62079;4680;Oupeye;3661;158;Centre Hospitalier Chrétien;Liège;1394;0.3807703
62079;4680;Oupeye;3661;166;CHU UCL Namur;Namur;5;0.0013657
62079;4680;Oupeye;3661;371;Ziekenhuis Oost-Limburg;Genk;6;0.0016389
62079;4680;Oupeye;3661;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;12;0.0032778
62079;4680;Oupeye;3661;412;CHR de la Citadelle;Liège;702;0.1917509
62079;4680;Oupeye;3661;682;AZ Monica;Anvers;10;0.0027315
62079;4680;Oupeye;3661;707;CHU Sart Tilman;Liège;407;0.1111718
62079;4680;Oupeye;3661;716;AZ Vesalius;Tongres;10;0.0027315
62093;4420;Saint-Nicolas (Liège);3206;23;Clinique André Renard;Herstal;55;0.0171553
62093;4420;Saint-Nicolas (Liège);3206;42;Centre Hospitalier Bois de l'Abbaye;Seraing;216;0.0673737
62093;4420;Saint-Nicolas (Liège);3206;79;Institut Jules Bordet;Bruxelles;11;0.0034311
62093;4420;Saint-Nicolas (Liège);3206;152;Centre Hospitalier Chrétien;Liège;1672;0.5215221
62093;4420;Saint-Nicolas (Liège);3206;158;Centre Hospitalier Chrétien;Liège;45;0.0140362
62093;4420;Saint-Nicolas (Liège);3206;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;7;0.0021834
62093;4420;Saint-Nicolas (Liège);3206;412;CHR de la Citadelle;Liège;739;0.2305053
62093;4420;Saint-Nicolas (Liège);3206;707;CHU Sart Tilman;Liège;419;0.1306925
62096;4100;Seraing;9330;20;CHR de Verviers;Verviers;24;0.0025723
62096;4100;Seraing;9330;23;Clinique André Renard;Herstal;53;0.0056806
62096;4100;Seraing;9330;39;CHU UCL Namur;Yvoir;6;0.0006431
62096;4100;Seraing;9330;42;Centre Hospitalier Bois de l'Abbaye;Seraing;4007;0.4294748
62096;4100;Seraing;9330;49;AZ Sint-Jan Brugge - Oostende;Bruges;17;0.0018221
62096;4100;Seraing;9330;68;CHR de Huy;Huy;42;0.0045016
62096;4100;Seraing;9330;152;Centre Hospitalier Chrétien;Liège;1102;0.1181136
62096;4100;Seraing;9330;158;Centre Hospitalier Chrétien;Liège;62;0.0066452
62096;4100;Seraing;9330;164;Vivalia - IFAC;Marche-en-Famenne;9;0.0009646
62096;4100;Seraing;9330;166;CHU UCL Namur;Namur;8;0.0008574
62096;4100;Seraing;9330;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;8;0.0008574
62096;4100;Seraing;9330;332;CHIREC - Hôpital Delta;Auderghem;5;0.0005359
62096;4100;Seraing;9330;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;14;0.0015005
62096;4100;Seraing;9330;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;10;0.0010718
62096;4100;Seraing;9330;412;CHR de la Citadelle;Liège;960;0.1028939
62096;4100;Seraing;9330;682;AZ Monica;Anvers;8;0.0008574
62096;4100;Seraing;9330;707;CHU Sart Tilman;Liège;2933;0.3143623
62096;4100;Seraing;9330;715;Sint-Trudo Ziekenhuis;Saint-Trond;5;0.0005359
62099;4630;Soumagne;2084;15;St. Nikolaus-Hospital;Eupen;32;0.0153551
62099;4630;Soumagne;2084;20;CHR de Verviers;Verviers;228;0.109405
62099;4630;Soumagne;2084;23;Clinique André Renard;Herstal;186;0.0892514
62099;4630;Soumagne;2084;39;CHU UCL Namur;Yvoir;11;0.0052783
62099;4630;Soumagne;2084;42;Centre Hospitalier Bois de l'Abbaye;Seraing;48;0.0230326
62099;4630;Soumagne;2084;68;CHR de Huy;Huy;12;0.0057582
62099;4630;Soumagne;2084;152;Centre Hospitalier Chrétien;Liège;147;0.0705374
62099;4630;Soumagne;2084;158;Centre Hospitalier Chrétien;Liège;418;0.2005758
62099;4630;Soumagne;2084;412;CHR de la Citadelle;Liège;282;0.1353167
62099;4630;Soumagne;2084;682;AZ Monica;Anvers;6;0.0028791
62099;4630;Soumagne;2084;707;CHU Sart Tilman;Liège;689;0.3306142
62100;4140;Sprimont;1875;15;St. Nikolaus-Hospital;Eupen;8;0.0042667
62100;4140;Sprimont;1875;20;CHR de Verviers;Verviers;80;0.0426667
62100;4140;Sprimont;1875;23;Clinique André Renard;Herstal;18;0.0096
62100;4140;Sprimont;1875;42;Centre Hospitalier Bois de l'Abbaye;Seraing;33;0.0176
62100;4140;Sprimont;1875;152;Centre Hospitalier Chrétien;Liège;225;0.12
62100;4140;Sprimont;1875;158;Centre Hospitalier Chrétien;Liège;241;0.1285333
62100;4140;Sprimont;1875;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;5;0.0026667
62100;4140;Sprimont;1875;412;CHR de la Citadelle;Liège;169;0.0901333
62100;4140;Sprimont;1875;707;CHU Sart Tilman;Liège;1075;0.5733333
62108;4600;Visé;2296;15;St. Nikolaus-Hospital;Eupen;8;0.0034843
62108;4600;Visé;2296;20;CHR de Verviers;Verviers;27;0.0117596
62108;4600;Visé;2296;23;Clinique André Renard;Herstal;248;0.1080139
62108;4600;Visé;2296;42;Centre Hospitalier Bois de l'Abbaye;Seraing;25;0.0108885
62108;4600;Visé;2296;152;Centre Hospitalier Chrétien;Liège;256;0.1114983
62108;4600;Visé;2296;158;Centre Hospitalier Chrétien;Liège;1128;0.4912892
62108;4600;Visé;2296;371;Ziekenhuis Oost-Limburg;Genk;15;0.0065331
62108;4600;Visé;2296;412;CHR de la Citadelle;Liège;313;0.136324
62108;4600;Visé;2296;707;CHU Sart Tilman;Liège;230;0.1001742
62108;4600;Visé;2296;716;AZ Vesalius;Tongres;13;0.005662
62118;4460;Grâce-Hollogne;3008;15;St. Nikolaus-Hospital;Eupen;9;0.002992
62118;4460;Grâce-Hollogne;3008;20;CHR de Verviers;Verviers;18;0.005984
62118;4460;Grâce-Hollogne;3008;23;Clinique André Renard;Herstal;71;0.0236037
62118;4460;Grâce-Hollogne;3008;42;Centre Hospitalier Bois de l'Abbaye;Seraing;481;0.1599069
62118;4460;Grâce-Hollogne;3008;68;CHR de Huy;Huy;42;0.0139628
62118;4460;Grâce-Hollogne;3008;79;Institut Jules Bordet;Bruxelles;18;0.005984
62118;4460;Grâce-Hollogne;3008;152;Centre Hospitalier Chrétien;Liège;1155;0.3839761
62118;4460;Grâce-Hollogne;3008;158;Centre Hospitalier Chrétien;Liège;52;0.0172872
62118;4460;Grâce-Hollogne;3008;164;Vivalia - IFAC;Marche-en-Famenne;5;0.0016622
62118;4460;Grâce-Hollogne;3008;166;CHU UCL Namur;Namur;20;0.0066489
62118;4460;Grâce-Hollogne;3008;332;CHIREC - Hôpital Delta;Auderghem;9;0.002992
62118;4460;Grâce-Hollogne;3008;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;10;0.0033245
62118;4460;Grâce-Hollogne;3008;412;CHR de la Citadelle;Liège;686;0.2280585
62118;4460;Grâce-Hollogne;3008;707;CHU Sart Tilman;Liège;403;0.1339761
62119;4670;Blegny;1788;15;St. Nikolaus-Hospital;Eupen;12;0.0067114
62119;4670;Blegny;1788;20;CHR de Verviers;Verviers;70;0.0391499
62119;4670;Blegny;1788;23;Clinique André Renard;Herstal;220;0.1230425
62119;4670;Blegny;1788;42;Centre Hospitalier Bois de l'Abbaye;Seraing;30;0.0167785
62119;4670;Blegny;1788;143;UZ Brussel;Jette;8;0.0044743
62119;4670;Blegny;1788;152;Centre Hospitalier Chrétien;Liège;178;0.0995526
62119;4670;Blegny;1788;158;Centre Hospitalier Chrétien;Liège;528;0.295302
62119;4670;Blegny;1788;412;CHR de la Citadelle;Liège;328;0.1834452
62119;4670;Blegny;1788;707;CHU Sart Tilman;Liège;396;0.2214765
62120;4400;Flémalle;4034;6;CHR Sambre et Meuse;Namur;5;0.0012395
62120;4400;Flémalle;4034;15;St. Nikolaus-Hospital;Eupen;5;0.0012395
62120;4400;Flémalle;4034;20;CHR de Verviers;Verviers;18;0.0044621
62120;4400;Flémalle;4034;23;Clinique André Renard;Herstal;21;0.0052058
62120;4400;Flémalle;4034;42;Centre Hospitalier Bois de l'Abbaye;Seraing;1757;0.4355478
62120;4400;Flémalle;4034;68;CHR de Huy;Huy;56;0.013882
62120;4400;Flémalle;4034;143;UZ Brussel;Jette;6;0.0014874
62120;4400;Flémalle;4034;152;Centre Hospitalier Chrétien;Liège;598;0.14824
62120;4400;Flémalle;4034;158;Centre Hospitalier Chrétien;Liège;19;0.00471
62120;4400;Flémalle;4034;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;6;0.0014874
62120;4400;Flémalle;4034;412;CHR de la Citadelle;Liège;555;0.1375806
62120;4400;Flémalle;4034;682;AZ Monica;Anvers;5;0.0012395
62120;4400;Flémalle;4034;707;CHU Sart Tilman;Liège;950;0.2354983
62121;4120;Neupré;1343;23;Clinique André Renard;Herstal;11;0.0081906
62121;4120;Neupré;1343;42;Centre Hospitalier Bois de l'Abbaye;Seraing;399;0.2970961
62121;4120;Neupré;1343;68;CHR de Huy;Huy;17;0.0126582
62121;4120;Neupré;1343;152;Centre Hospitalier Chrétien;Liège;126;0.0938198
62121;4120;Neupré;1343;158;Centre Hospitalier Chrétien;Liège;9;0.0067014
62121;4120;Neupré;1343;166;CHU UCL Namur;Namur;5;0.003723
62121;4120;Neupré;1343;412;CHR de la Citadelle;Liège;118;0.087863
62121;4120;Neupré;1343;707;CHU Sart Tilman;Liège;626;0.4661206
62122;4870;Trooz;999;15;St. Nikolaus-Hospital;Eupen;12;0.012012
62122;4870;Trooz;999;20;CHR de Verviers;Verviers;138;0.1381381
62122;4870;Trooz;999;23;Clinique André Renard;Herstal;21;0.021021
62122;4870;Trooz;999;42;Centre Hospitalier Bois de l'Abbaye;Seraing;37;0.037037
62122;4870;Trooz;999;152;Centre Hospitalier Chrétien;Liège;106;0.1061061
62122;4870;Trooz;999;158;Centre Hospitalier Chrétien;Liège;124;0.1241241
62122;4870;Trooz;999;412;CHR de la Citadelle;Liège;90;0.0900901
62122;4870;Trooz;999;707;CHU Sart Tilman;Liège;452;0.4524525
63001;4770;Amblève;825;4;Clinique Reine Astrid;Malmedy;37;0.0448485
63001;4770;Amblève;825;15;St. Nikolaus-Hospital;Eupen;72;0.0872727
63001;4770;Amblève;825;20;CHR de Verviers;Verviers;25;0.030303
63001;4770;Amblève;825;152;Centre Hospitalier Chrétien;Liège;6;0.0072727
63001;4770;Amblève;825;158;Centre Hospitalier Chrétien;Liège;28;0.0339394
63001;4770;Amblève;825;257;Klinik St. Josef Saint-Vith;Saint-Vith;607;0.7357576
63001;4770;Amblève;825;371;Ziekenhuis Oost-Limburg;Genk;6;0.0072727
63001;4770;Amblève;825;412;CHR de la Citadelle;Liège;17;0.0206061
63001;4770;Amblève;825;707;CHU Sart Tilman;Liège;11;0.0133333
63003;4880;Aubel;641;15;St. Nikolaus-Hospital;Eupen;18;0.0280811
63003;4880;Aubel;641;20;CHR de Verviers;Verviers;299;0.4664587
63003;4880;Aubel;641;23;Clinique André Renard;Herstal;6;0.0093604
63003;4880;Aubel;641;42;Centre Hospitalier Bois de l'Abbaye;Seraing;6;0.0093604
63003;4880;Aubel;641;152;Centre Hospitalier Chrétien;Liège;21;0.0327613
63003;4880;Aubel;641;158;Centre Hospitalier Chrétien;Liège;198;0.3088924
63003;4880;Aubel;641;412;CHR de la Citadelle;Liège;33;0.0514821
63003;4880;Aubel;641;707;CHU Sart Tilman;Liège;42;0.0655226
63003;4880;Aubel;641;716;AZ Vesalius;Tongres;10;0.0156006
63004;4837;Baelen;572;15;St. Nikolaus-Hospital;Eupen;231;0.4038462
63004;4837;Baelen;572;20;CHR de Verviers;Verviers;151;0.263986
63004;4837;Baelen;572;152;Centre Hospitalier Chrétien;Liège;11;0.0192308
63004;4837;Baelen;572;158;Centre Hospitalier Chrétien;Liège;120;0.2097902
63004;4837;Baelen;572;257;Klinik St. Josef Saint-Vith;Saint-Vith;8;0.013986
63004;4837;Baelen;572;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;8;0.013986
63004;4837;Baelen;572;412;CHR de la Citadelle;Liège;15;0.0262238
63004;4837;Baelen;572;707;CHU Sart Tilman;Liège;17;0.0297203
63012;4760;Bullange;744;4;Clinique Reine Astrid;Malmedy;75;0.1008065
63012;4760;Bullange;744;15;St. Nikolaus-Hospital;Eupen;162;0.2177419
63012;4760;Bullange;744;20;CHR de Verviers;Verviers;23;0.030914
63012;4760;Bullange;744;152;Centre Hospitalier Chrétien;Liège;7;0.0094086
63012;4760;Bullange;744;158;Centre Hospitalier Chrétien;Liège;23;0.030914
