code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours_par_hôpital_comunne_patient;part_de_marché
83034;6900;Marche-en-Famenne;2506;39;CHU UCL Namur;Yvoir;364;0.1452514
83034;6900;Marche-en-Famenne;2506;42;Centre Hospitalier Bois de l'Abbaye;Seraing;19;0.0075818
83034;6900;Marche-en-Famenne;2506;152;Centre Hospitalier Chrétien;Liège;24;0.009577
83034;6900;Marche-en-Famenne;2506;158;Centre Hospitalier Chrétien;Liège;7;0.0027933
83034;6900;Marche-en-Famenne;2506;164;Vivalia - IFAC;Marche-en-Famenne;1243;0.4960096
83034;6900;Marche-en-Famenne;2506;166;CHU UCL Namur;Namur;251;0.1001596
83034;6900;Marche-en-Famenne;2506;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;45;0.0179569
83034;6900;Marche-en-Famenne;2506;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;11;0.0043895
83034;6900;Marche-en-Famenne;2506;264;CHU UCL Namur;Dinant;40;0.0159617
83034;6900;Marche-en-Famenne;2506;332;CHIREC - Hôpital Delta;Auderghem;9;0.0035914
83034;6900;Marche-en-Famenne;2506;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;24;0.009577
83034;6900;Marche-en-Famenne;2506;412;CHR de la Citadelle;Liège;27;0.0107741
83034;6900;Marche-en-Famenne;2506;706;Clinique Saint-Luc;Namur;82;0.0327215
83034;6900;Marche-en-Famenne;2506;707;CHU Sart Tilman;Liège;240;0.0957702
83040;6950;Nassogne;868;6;CHR Sambre et Meuse;Namur;21;0.0241935
83040;6950;Nassogne;868;39;CHU UCL Namur;Yvoir;191;0.2200461
83040;6950;Nassogne;868;42;Centre Hospitalier Bois de l'Abbaye;Seraing;7;0.0080645
83040;6950;Nassogne;868;164;Vivalia - IFAC;Marche-en-Famenne;313;0.3605991
83040;6950;Nassogne;868;166;CHU UCL Namur;Namur;99;0.1140553
83040;6950;Nassogne;868;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;88;0.1013825
83040;6950;Nassogne;868;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;5;0.0057604
83040;6950;Nassogne;868;264;CHU UCL Namur;Dinant;18;0.0207373
83040;6950;Nassogne;868;332;CHIREC - Hôpital Delta;Auderghem;5;0.0057604
83040;6950;Nassogne;868;412;CHR de la Citadelle;Liège;6;0.0069124
83040;6950;Nassogne;868;706;Clinique Saint-Luc;Namur;22;0.0253456
83040;6950;Nassogne;868;707;CHU Sart Tilman;Liège;67;0.0771889
83044;6987;Rendeux;307;6;CHR Sambre et Meuse;Namur;10;0.0325733
83044;6987;Rendeux;307;39;CHU UCL Namur;Yvoir;49;0.1596091
83044;6987;Rendeux;307;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);6;0.019544
83044;6987;Rendeux;307;152;Centre Hospitalier Chrétien;Liège;5;0.0162866
83044;6987;Rendeux;307;164;Vivalia - IFAC;Marche-en-Famenne;119;0.3876221
83044;6987;Rendeux;307;166;CHU UCL Namur;Namur;15;0.0488599
83044;6987;Rendeux;307;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;5;0.0162866
83044;6987;Rendeux;307;243;Jessa Ziekenhuis;Hasselt;5;0.0162866
83044;6987;Rendeux;307;264;CHU UCL Namur;Dinant;14;0.0456026
83044;6987;Rendeux;307;412;CHR de la Citadelle;Liège;7;0.0228013
83044;6987;Rendeux;307;706;Clinique Saint-Luc;Namur;7;0.0228013
83044;6987;Rendeux;307;707;CHU Sart Tilman;Liège;38;0.1237785
83049;6970;Tenneville;414;6;CHR Sambre et Meuse;Namur;6;0.0144928
83049;6970;Tenneville;414;39;CHU UCL Namur;Yvoir;48;0.115942
83049;6970;Tenneville;414;152;Centre Hospitalier Chrétien;Liège;9;0.0217391
83049;6970;Tenneville;414;164;Vivalia - IFAC;Marche-en-Famenne;139;0.3357488
83049;6970;Tenneville;414;166;CHU UCL Namur;Namur;39;0.0942029
83049;6970;Tenneville;414;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;89;0.2149758
83049;6970;Tenneville;414;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;10;0.0241546
83049;6970;Tenneville;414;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;5;0.0120773
83049;6970;Tenneville;414;412;CHR de la Citadelle;Liège;29;0.0700483
83049;6970;Tenneville;414;706;Clinique Saint-Luc;Namur;7;0.0169082
83049;6970;Tenneville;414;707;CHU Sart Tilman;Liège;17;0.0410628
83055;6960;Manhay;428;4;Clinique Reine Astrid;Malmedy;69;0.161215
83055;6960;Manhay;428;42;Centre Hospitalier Bois de l'Abbaye;Seraing;10;0.0233645
83055;6960;Manhay;428;152;Centre Hospitalier Chrétien;Liège;50;0.1168224
83055;6960;Manhay;428;158;Centre Hospitalier Chrétien;Liège;14;0.0327103
83055;6960;Manhay;428;164;Vivalia - IFAC;Marche-en-Famenne;83;0.1939252
83055;6960;Manhay;428;257;Klinik St. Josef Saint-Vith;Saint-Vith;6;0.0140187
83055;6960;Manhay;428;412;CHR de la Citadelle;Liège;29;0.067757
83055;6960;Manhay;428;707;CHU Sart Tilman;Liège;140;0.3271028
84009;6880;Bertrix;1294;6;CHR Sambre et Meuse;Namur;14;0.0108192
84009;6880;Bertrix;1294;39;CHU UCL Namur;Yvoir;104;0.0803709
84009;6880;Bertrix;1294;43;Clinique Saint-Pierre;Ottignies-Louvain-la-Neuve;7;0.0054096
84009;6880;Bertrix;1294;79;Institut Jules Bordet;Bruxelles;9;0.0069552
84009;6880;Bertrix;1294;152;Centre Hospitalier Chrétien;Liège;19;0.0146832
84009;6880;Bertrix;1294;164;Vivalia - IFAC;Marche-en-Famenne;64;0.049459
84009;6880;Bertrix;1294;166;CHU UCL Namur;Namur;15;0.011592
84009;6880;Bertrix;1294;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;918;0.7094281
84009;6880;Bertrix;1294;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;53;0.0409583
84009;6880;Bertrix;1294;332;CHIREC - Hôpital Delta;Auderghem;10;0.007728
84009;6880;Bertrix;1294;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;7;0.0054096
84009;6880;Bertrix;1294;412;CHR de la Citadelle;Liège;10;0.007728
84009;6880;Bertrix;1294;706;Clinique Saint-Luc;Namur;26;0.0200927
84009;6880;Bertrix;1294;707;CHU Sart Tilman;Liège;22;0.0170015
84010;6830;Bouillon;809;6;CHR Sambre et Meuse;Namur;7;0.0086527
84010;6830;Bouillon;809;10;Grand Hôpital de Charleroi;Charleroi;6;0.0074166
84010;6830;Bouillon;809;39;CHU UCL Namur;Yvoir;103;0.1273177
84010;6830;Bouillon;809;76;CHU Saint-Pierre;Bruxelles;5;0.0061805
84010;6830;Bouillon;809;79;Institut Jules Bordet;Bruxelles;7;0.0086527
84010;6830;Bouillon;809;146;Centres Hospitaliers Jolimont;La Louvière;6;0.0074166
84010;6830;Bouillon;809;164;Vivalia - IFAC;Marche-en-Famenne;24;0.0296663
84010;6830;Bouillon;809;166;CHU UCL Namur;Namur;10;0.0123609
84010;6830;Bouillon;809;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;523;0.6464771
84010;6830;Bouillon;809;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;34;0.0420272
84010;6830;Bouillon;809;264;CHU UCL Namur;Dinant;5;0.0061805
84010;6830;Bouillon;809;332;CHIREC - Hôpital Delta;Auderghem;5;0.0061805
84010;6830;Bouillon;809;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;12;0.0148331
84010;6830;Bouillon;809;412;CHR de la Citadelle;Liège;6;0.0074166
84010;6830;Bouillon;809;706;Clinique Saint-Luc;Namur;21;0.025958
84010;6830;Bouillon;809;707;CHU Sart Tilman;Liège;7;0.0086527
84016;6929;Daverdisse;279;6;CHR Sambre et Meuse;Namur;9;0.0322581
84016;6929;Daverdisse;279;39;CHU UCL Namur;Yvoir;51;0.1827957
84016;6929;Daverdisse;279;87;Hôpitaux Iris Sud;Etterbeek;10;0.0358423
84016;6929;Daverdisse;279;164;Vivalia - IFAC;Marche-en-Famenne;8;0.0286738
84016;6929;Daverdisse;279;166;CHU UCL Namur;Namur;25;0.0896057
84016;6929;Daverdisse;279;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;104;0.3727599
84016;6929;Daverdisse;279;264;CHU UCL Namur;Dinant;23;0.0824373
84016;6929;Daverdisse;279;670;UZ Gent;Gand;8;0.0286738
84016;6929;Daverdisse;279;706;Clinique Saint-Luc;Namur;13;0.046595
84029;6887;Herbeumont;241;39;CHU UCL Namur;Yvoir;14;0.0580913
84029;6887;Herbeumont;241;164;Vivalia - IFAC;Marche-en-Famenne;16;0.06639
84029;6887;Herbeumont;241;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;160;0.6639004
84029;6887;Herbeumont;241;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;30;0.1244813
84029;6887;Herbeumont;241;706;Clinique Saint-Luc;Namur;6;0.0248963
84033;6860;Léglise;624;39;CHU UCL Namur;Yvoir;24;0.0384615
84033;6860;Léglise;624;164;Vivalia - IFAC;Marche-en-Famenne;72;0.1153846
84033;6860;Léglise;624;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;321;0.5144231
84033;6860;Léglise;624;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;145;0.2323718
84033;6860;Léglise;624;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;17;0.0272436
84033;6860;Léglise;624;412;CHR de la Citadelle;Liège;10;0.0160256
84033;6860;Léglise;624;706;Clinique Saint-Luc;Namur;7;0.0112179
84033;6860;Léglise;624;707;CHU Sart Tilman;Liège;7;0.0112179
84035;6890;Libin;777;6;CHR Sambre et Meuse;Namur;16;0.020592
84035;6890;Libin;777;39;CHU UCL Namur;Yvoir;96;0.1235521
84035;6890;Libin;777;104;AZ Rivierenland;Rumst;5;0.006435
84035;6890;Libin;777;143;UZ Brussel;Jette;10;0.01287
84035;6890;Libin;777;164;Vivalia - IFAC;Marche-en-Famenne;56;0.0720721
84035;6890;Libin;777;166;CHU UCL Namur;Namur;9;0.011583
84035;6890;Libin;777;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;442;0.5688546
84035;6890;Libin;777;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;32;0.041184
84035;6890;Libin;777;322;UZ Leuven;Louvain;6;0.007722
84035;6890;Libin;777;332;CHIREC - Hôpital Delta;Auderghem;6;0.007722
84035;6890;Libin;777;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;44;0.0566281
84035;6890;Libin;777;706;Clinique Saint-Luc;Namur;13;0.016731
84035;6890;Libin;777;707;CHU Sart Tilman;Liège;7;0.009009
84043;6840;Neufchâteau (Luxembourg);1123;6;CHR Sambre et Meuse;Namur;7;0.0062333
84043;6840;Neufchâteau (Luxembourg);1123;39;CHU UCL Namur;Yvoir;58;0.0516474
84043;6840;Neufchâteau (Luxembourg);1123;42;Centre Hospitalier Bois de l'Abbaye;Seraing;6;0.0053428
84043;6840;Neufchâteau (Luxembourg);1123;79;Institut Jules Bordet;Bruxelles;9;0.0080142
84043;6840;Neufchâteau (Luxembourg);1123;164;Vivalia - IFAC;Marche-en-Famenne;85;0.0756901
84043;6840;Neufchâteau (Luxembourg);1123;166;CHU UCL Namur;Namur;8;0.0071238
84043;6840;Neufchâteau (Luxembourg);1123;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;708;0.6304541
84043;6840;Neufchâteau (Luxembourg);1123;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;149;0.1326803
84043;6840;Neufchâteau (Luxembourg);1123;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;16;0.0142476
84043;6840;Neufchâteau (Luxembourg);1123;412;CHR de la Citadelle;Liège;8;0.0071238
84043;6840;Neufchâteau (Luxembourg);1123;706;Clinique Saint-Luc;Namur;22;0.0195904
84043;6840;Neufchâteau (Luxembourg);1123;707;CHU Sart Tilman;Liège;22;0.0195904
84050;6850;Paliseul;734;6;CHR Sambre et Meuse;Namur;9;0.0122616
84050;6850;Paliseul;734;39;CHU UCL Namur;Yvoir;116;0.1580381
84050;6850;Paliseul;734;76;CHU Saint-Pierre;Bruxelles;5;0.006812
84050;6850;Paliseul;734;164;Vivalia - IFAC;Marche-en-Famenne;23;0.0313351
84050;6850;Paliseul;734;166;CHU UCL Namur;Namur;41;0.0558583
84050;6850;Paliseul;734;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;445;0.606267
84050;6850;Paliseul;734;204;AZ Jan Portaels;Vilvorde;14;0.0190736
84050;6850;Paliseul;734;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;12;0.0163488
84050;6850;Paliseul;734;264;CHU UCL Namur;Dinant;9;0.0122616
84050;6850;Paliseul;734;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;7;0.0095368
84050;6850;Paliseul;734;412;CHR de la Citadelle;Liège;11;0.0149864
84050;6850;Paliseul;734;706;Clinique Saint-Luc;Namur;10;0.013624
84050;6850;Paliseul;734;707;CHU Sart Tilman;Liège;12;0.0163488
84059;6870;Saint-Hubert;763;6;CHR Sambre et Meuse;Namur;15;0.0196592
84059;6870;Saint-Hubert;763;39;CHU UCL Namur;Yvoir;153;0.2005242
84059;6870;Saint-Hubert;763;79;Institut Jules Bordet;Bruxelles;9;0.0117955
84059;6870;Saint-Hubert;763;152;Centre Hospitalier Chrétien;Liège;13;0.017038
84059;6870;Saint-Hubert;763;164;Vivalia - IFAC;Marche-en-Famenne;98;0.1284404
84059;6870;Saint-Hubert;763;166;CHU UCL Namur;Namur;8;0.0104849
84059;6870;Saint-Hubert;763;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;378;0.4954128
84059;6870;Saint-Hubert;763;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;28;0.0366972
84059;6870;Saint-Hubert;763;412;CHR de la Citadelle;Liège;10;0.0131062
84059;6870;Saint-Hubert;763;706;Clinique Saint-Luc;Namur;8;0.0104849
84059;6870;Saint-Hubert;763;707;CHU Sart Tilman;Liège;9;0.0117955
84068;6927;Tellin;361;6;CHR Sambre et Meuse;Namur;9;0.0249307
84068;6927;Tellin;361;39;CHU UCL Namur;Yvoir;72;0.199446
84068;6927;Tellin;361;164;Vivalia - IFAC;Marche-en-Famenne;81;0.2243767
84068;6927;Tellin;361;166;CHU UCL Namur;Namur;26;0.0720222
84068;6927;Tellin;361;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;115;0.3185596
84068;6927;Tellin;361;264;CHU UCL Namur;Dinant;21;0.0581717
84068;6927;Tellin;361;412;CHR de la Citadelle;Liège;5;0.0138504
84068;6927;Tellin;361;706;Clinique Saint-Luc;Namur;9;0.0249307
84075;6920;Wellin;507;6;CHR Sambre et Meuse;Namur;11;0.0216963
84075;6920;Wellin;507;39;CHU UCL Namur;Yvoir;137;0.270217
84075;6920;Wellin;507;164;Vivalia - IFAC;Marche-en-Famenne;38;0.0749507
84075;6920;Wellin;507;166;CHU UCL Namur;Namur;50;0.0986193
84075;6920;Wellin;507;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;105;0.2071006
84075;6920;Wellin;507;264;CHU UCL Namur;Dinant;111;0.2189349
84075;6920;Wellin;507;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;5;0.0098619
84075;6920;Wellin;507;412;CHR de la Citadelle;Liège;5;0.0098619
84075;6920;Wellin;507;706;Clinique Saint-Luc;Namur;24;0.0473373
84077;6800;Libramont-Chevigny;1703;6;CHR Sambre et Meuse;Namur;12;0.0070464
84077;6800;Libramont-Chevigny;1703;39;CHU UCL Namur;Yvoir;138;0.0810335
84077;6800;Libramont-Chevigny;1703;79;Institut Jules Bordet;Bruxelles;11;0.0064592
84077;6800;Libramont-Chevigny;1703;152;Centre Hospitalier Chrétien;Liège;15;0.008808
84077;6800;Libramont-Chevigny;1703;164;Vivalia - IFAC;Marche-en-Famenne;87;0.0510863
84077;6800;Libramont-Chevigny;1703;166;CHU UCL Namur;Namur;20;0.011744
84077;6800;Libramont-Chevigny;1703;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;1082;0.6353494
84077;6800;Libramont-Chevigny;1703;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;167;0.0980622
84077;6800;Libramont-Chevigny;1703;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;52;0.0305344
84077;6800;Libramont-Chevigny;1703;412;CHR de la Citadelle;Liège;50;0.02936
84077;6800;Libramont-Chevigny;1703;706;Clinique Saint-Luc;Namur;18;0.0105696
84077;6800;Libramont-Chevigny;1703;707;CHU Sart Tilman;Liège;20;0.011744
85007;6810;Chiny;605;6;CHR Sambre et Meuse;Namur;6;0.0099174
85007;6810;Chiny;605;39;CHU UCL Namur;Yvoir;19;0.031405
85007;6810;Chiny;605;49;AZ Sint-Jan Brugge - Oostende;Bruges;12;0.0198347
85007;6810;Chiny;605;164;Vivalia - IFAC;Marche-en-Famenne;29;0.0479339
85007;6810;Chiny;605;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;281;0.4644628
85007;6810;Chiny;605;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;201;0.3322314
85007;6810;Chiny;605;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;13;0.0214876
85007;6810;Chiny;605;707;CHU Sart Tilman;Liège;13;0.0214876
85009;6740;Étalle;770;6;CHR Sambre et Meuse;Namur;12;0.0155844
85009;6740;Étalle;770;39;CHU UCL Namur;Yvoir;24;0.0311688
85009;6740;Étalle;770;143;UZ Brussel;Jette;7;0.0090909
85009;6740;Étalle;770;164;Vivalia - IFAC;Marche-en-Famenne;21;0.0272727
85009;6740;Étalle;770;166;CHU UCL Namur;Namur;7;0.0090909
85009;6740;Étalle;770;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;92;0.1194805
85009;6740;Étalle;770;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;560;0.7272727
85009;6740;Étalle;770;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;9;0.0116883
85009;6740;Étalle;770;706;Clinique Saint-Luc;Namur;5;0.0064935
85009;6740;Étalle;770;707;CHU Sart Tilman;Liège;9;0.0116883
85011;6820;Florenville;779;6;CHR Sambre et Meuse;Namur;8;0.0102696
85011;6820;Florenville;779;39;CHU UCL Namur;Yvoir;41;0.0526316
85011;6820;Florenville;779;164;Vivalia - IFAC;Marche-en-Famenne;38;0.0487805
85011;6820;Florenville;779;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;380;0.4878049
85011;6820;Florenville;779;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;210;0.2695764
85011;6820;Florenville;779;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;9;0.0115533
85011;6820;Florenville;779;412;CHR de la Citadelle;Liège;29;0.0372272
85011;6820;Florenville;779;706;Clinique Saint-Luc;Namur;7;0.0089859
85011;6820;Florenville;779;707;CHU Sart Tilman;Liège;10;0.012837
85011;6820;Florenville;779;723;Centre Hospitalier Interrégional Édith Cavell;Anderlecht;22;0.0282413
85024;6769;Meix-devant-Virton;384;39;CHU UCL Namur;Yvoir;6;0.015625
85024;6769;Meix-devant-Virton;384;164;Vivalia - IFAC;Marche-en-Famenne;12;0.03125
85024;6769;Meix-devant-Virton;384;166;CHU UCL Namur;Namur;7;0.0182292
85024;6769;Meix-devant-Virton;384;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;79;0.2057292
85024;6769;Meix-devant-Virton;384;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;256;0.6666667
85024;6769;Meix-devant-Virton;384;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;5;0.0130208
85024;6769;Meix-devant-Virton;384;707;CHU Sart Tilman;Liège;6;0.015625
85026;6750;Musson;464;39;CHU UCL Namur;Yvoir;16;0.0344828
85026;6750;Musson;464;164;Vivalia - IFAC;Marche-en-Famenne;13;0.0280172
85026;6750;Musson;464;166;CHU UCL Namur;Namur;8;0.0172414
85026;6750;Musson;464;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;20;0.0431034
85026;6750;Musson;464;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;346;0.7456897
85026;6750;Musson;464;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;32;0.0689655
85026;6750;Musson;464;707;CHU Sart Tilman;Liège;8;0.0172414
85034;6747;Saint-Léger (Luxembourg);416;39;CHU UCL Namur;Yvoir;17;0.0408654
85034;6747;Saint-Léger (Luxembourg);416;79;Institut Jules Bordet;Bruxelles;6;0.0144231
85034;6747;Saint-Léger (Luxembourg);416;164;Vivalia - IFAC;Marche-en-Famenne;16;0.0384615
85034;6747;Saint-Léger (Luxembourg);416;166;CHU UCL Namur;Namur;6;0.0144231
85034;6747;Saint-Léger (Luxembourg);416;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;34;0.0817308
85034;6747;Saint-Léger (Luxembourg);416;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;272;0.6538462
85034;6747;Saint-Léger (Luxembourg);416;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;42;0.1009615
85039;6730;Tintigny;551;39;CHU UCL Namur;Yvoir;24;0.0435572
85039;6730;Tintigny;551;57;Jan Yperman Ziekenhuis;Ypres;6;0.0108893
85039;6730;Tintigny;551;79;Institut Jules Bordet;Bruxelles;9;0.0163339
85039;6730;Tintigny;551;152;Centre Hospitalier Chrétien;Liège;19;0.0344828
85039;6730;Tintigny;551;164;Vivalia - IFAC;Marche-en-Famenne;20;0.0362976
85039;6730;Tintigny;551;166;CHU UCL Namur;Namur;19;0.0344828
85039;6730;Tintigny;551;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;123;0.2232305
85039;6730;Tintigny;551;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;254;0.46098
85039;6730;Tintigny;551;332;CHIREC - Hôpital Delta;Auderghem;5;0.0090744
85039;6730;Tintigny;551;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;9;0.0163339
85039;6730;Tintigny;551;412;CHR de la Citadelle;Liège;5;0.0090744
85039;6730;Tintigny;551;707;CHU Sart Tilman;Liège;40;0.0725953
85045;6760;Virton;1542;6;CHR Sambre et Meuse;Namur;21;0.0136187
85045;6760;Virton;1542;39;CHU UCL Namur;Yvoir;117;0.0758755
85045;6760;Virton;1542;42;Centre Hospitalier Bois de l'Abbaye;Seraing;7;0.0045396
85045;6760;Virton;1542;164;Vivalia - IFAC;Marche-en-Famenne;35;0.0226978
85045;6760;Virton;1542;166;CHU UCL Namur;Namur;28;0.0181582
85045;6760;Virton;1542;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;161;0.1044099
85045;6760;Virton;1542;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;1067;0.6919585
85045;6760;Virton;1542;322;UZ Leuven;Louvain;10;0.0064851
85045;6760;Virton;1542;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;29;0.0188067
85045;6760;Virton;1542;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;6;0.0038911
85045;6760;Virton;1542;707;CHU Sart Tilman;Liège;31;0.0201038
85046;6720;Habay;1015;6;CHR Sambre et Meuse;Namur;7;0.0068966
85046;6720;Habay;1015;39;CHU UCL Namur;Yvoir;64;0.0630542
85046;6720;Habay;1015;164;Vivalia - IFAC;Marche-en-Famenne;42;0.0413793
85046;6720;Habay;1015;166;CHU UCL Namur;Namur;23;0.0226601
85046;6720;Habay;1015;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;188;0.1852217
85046;6720;Habay;1015;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;569;0.5605911
85046;6720;Habay;1015;332;CHIREC - Hôpital Delta;Auderghem;10;0.0098522
85046;6720;Habay;1015;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;9;0.008867
85046;6720;Habay;1015;406;Cliniques Universitaires de Bruxelles - Hôpital Érasme;Anderlecht;6;0.0059113
85046;6720;Habay;1015;412;CHR de la Citadelle;Liège;24;0.0236453
85046;6720;Habay;1015;707;CHU Sart Tilman;Liège;57;0.0561576
85047;6767;Rouvroy;311;10;Grand Hôpital de Charleroi;Charleroi;10;0.0321543
85047;6767;Rouvroy;311;39;CHU UCL Namur;Yvoir;5;0.0160772
85047;6767;Rouvroy;311;166;CHU UCL Namur;Namur;5;0.0160772
85047;6767;Rouvroy;311;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;50;0.1607717
85047;6767;Rouvroy;311;246;Vivalia - Les Cliniques du Sud Luxembourg;Arlon;202;0.6495177
85047;6767;Rouvroy;311;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;23;0.073955
85047;6767;Rouvroy;311;412;CHR de la Citadelle;Liège;6;0.0192926
91005;5537;Anhée;1331;6;CHR Sambre et Meuse;Namur;95;0.0713749
91005;5537;Anhée;1331;10;Grand Hôpital de Charleroi;Charleroi;44;0.0330579
91005;5537;Anhée;1331;39;CHU UCL Namur;Yvoir;644;0.4838467
91005;5537;Anhée;1331;103;CHR Sambre & Meuse;Sambreville;5;0.0037566
91005;5537;Anhée;1331;166;CHU UCL Namur;Namur;268;0.2013524
91005;5537;Anhée;1331;264;CHU UCL Namur;Dinant;189;0.1419985
91005;5537;Anhée;1331;706;Clinique Saint-Luc;Namur;57;0.0428249
91013;5570;Beauraing;1513;6;CHR Sambre et Meuse;Namur;112;0.0740251
91013;5570;Beauraing;1513;39;CHU UCL Namur;Yvoir;454;0.3000661
91013;5570;Beauraing;1513;143;UZ Brussel;Jette;6;0.0039656
91013;5570;Beauraing;1513;164;Vivalia - IFAC;Marche-en-Famenne;17;0.011236
91013;5570;Beauraing;1513;166;CHU UCL Namur;Namur;162;0.107072
91013;5570;Beauraing;1513;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;17;0.011236
91013;5570;Beauraing;1513;254;CH Universitaire et Psychiatrique de Mons-Borinage;Mons;5;0.0033047
91013;5570;Beauraing;1513;264;CHU UCL Namur;Dinant;550;0.3635162
91013;5570;Beauraing;1513;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;75;0.0495704
91013;5570;Beauraing;1513;706;Clinique Saint-Luc;Namur;59;0.0389954
91013;5570;Beauraing;1513;707;CHU Sart Tilman;Liège;8;0.0052875
91013;5570;Beauraing;1513;718;CHU Charleroi;Charleroi;5;0.0033047
91015;5555;Bièvre;506;6;CHR Sambre et Meuse;Namur;9;0.0177866
91015;5555;Bièvre;506;39;CHU UCL Namur;Yvoir;98;0.1936759
91015;5555;Bièvre;506;152;Centre Hospitalier Chrétien;Liège;6;0.0118577
91015;5555;Bièvre;506;164;Vivalia - IFAC;Marche-en-Famenne;5;0.0098814
91015;5555;Bièvre;506;166;CHU UCL Namur;Namur;23;0.0454545
91015;5555;Bièvre;506;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;253;0.5
