code_ins;code_postal;commune_patient;nombre_de_séjours;classe;nombre_de_séjours.1;numéro_agrément_hôpital;dénomination;commune_hôpital;nombre_de_séjours.2;part_de_marché
71070;3550;Heusden-Zolder;7929;65 ans et plus;2993;243;Jessa Ziekenhuis;Hasselt;860;0.2873371
71070;3550;Heusden-Zolder;7929;65 ans et plus;2993;308;AZ Herentals;Herentals;6;0.0020047
71070;3550;Heusden-Zolder;7929;65 ans et plus;2993;322;UZ Leuven;Louvain;158;0.0527898
71070;3550;Heusden-Zolder;7929;65 ans et plus;2993;371;Ziekenhuis Oost-Limburg;Genk;173;0.0578015
71070;3550;Heusden-Zolder;7929;65 ans et plus;2993;689;Imelda Ziekenhuis;Bonheiden;14;0.0046776
71070;3550;Heusden-Zolder;7929;65 ans et plus;2993;709;AZ St.-Dimpna;Geel;5;0.0016706
71070;3550;Heusden-Zolder;7929;65 ans et plus;2993;712;AZ Diest;Diest;8;0.0026729
71070;3550;Heusden-Zolder;7929;65 ans et plus;2993;714;Sint-Franciscusziekenhuis;Heusden-Zolder;1734;0.5793518
71070;3550;Heusden-Zolder;7929;65 ans et plus;2993;715;Sint-Trudo Ziekenhuis;Saint-Trond;6;0.0020047
71070;3550;Heusden-Zolder;7929;65 ans et plus;2993;716;AZ Vesalius;Tongres;8;0.0026729
72003;3950;Bocholt;3096;Moins de 15 ans;163;102;Heilig-Hartziekenhuis;Mol;16;0.0981595
72003;3950;Bocholt;3096;Moins de 15 ans;163;243;Jessa Ziekenhuis;Hasselt;22;0.1349693
72003;3950;Bocholt;3096;Moins de 15 ans;163;322;UZ Leuven;Louvain;8;0.0490798
72003;3950;Bocholt;3096;Moins de 15 ans;163;371;Ziekenhuis Oost-Limburg;Genk;13;0.0797546
72003;3950;Bocholt;3096;Moins de 15 ans;163;717;Ziekenhuis Maas en Kempen;Maaseik;29;0.1779141
72003;3950;Bocholt;3096;Moins de 15 ans;163;719;Mariaziekenhuis Noord-Limburg;Pelt;70;0.4294479
72003;3950;Bocholt;3096;De 15 à 64 ans;1727;143;UZ Brussel;Jette;11;0.0063694
72003;3950;Bocholt;3096;De 15 à 64 ans;1727;243;Jessa Ziekenhuis;Hasselt;163;0.0943833
72003;3950;Bocholt;3096;De 15 à 64 ans;1727;322;UZ Leuven;Louvain;48;0.0277939
72003;3950;Bocholt;3096;De 15 à 64 ans;1727;371;Ziekenhuis Oost-Limburg;Genk;296;0.1713955
72003;3950;Bocholt;3096;De 15 à 64 ans;1727;714;Sint-Franciscusziekenhuis;Heusden-Zolder;38;0.0220035
72003;3950;Bocholt;3096;De 15 à 64 ans;1727;717;Ziekenhuis Maas en Kempen;Maaseik;286;0.1656051
72003;3950;Bocholt;3096;De 15 à 64 ans;1727;719;Mariaziekenhuis Noord-Limburg;Pelt;844;0.4887087
72003;3950;Bocholt;3096;65 ans et plus;1206;243;Jessa Ziekenhuis;Hasselt;54;0.0447761
72003;3950;Bocholt;3096;65 ans et plus;1206;322;UZ Leuven;Louvain;17;0.0140962
72003;3950;Bocholt;3096;65 ans et plus;1206;371;Ziekenhuis Oost-Limburg;Genk;262;0.2172471
72003;3950;Bocholt;3096;65 ans et plus;1206;714;Sint-Franciscusziekenhuis;Heusden-Zolder;7;0.0058043
72003;3950;Bocholt;3096;65 ans et plus;1206;717;Ziekenhuis Maas en Kempen;Maaseik;245;0.2031509
72003;3950;Bocholt;3096;65 ans et plus;1206;719;Mariaziekenhuis Noord-Limburg;Pelt;609;0.5049751
72004;3960;Bree;3828;Moins de 15 ans;172;102;Heilig-Hartziekenhuis;Mol;12;0.0697674
72004;3960;Bree;3828;Moins de 15 ans;172;322;UZ Leuven;Louvain;16;0.0930233
72004;3960;Bree;3828;Moins de 15 ans;172;371;Ziekenhuis Oost-Limburg;Genk;33;0.1918605
72004;3960;Bree;3828;Moins de 15 ans;172;717;Ziekenhuis Maas en Kempen;Maaseik;70;0.4069767
72004;3960;Bree;3828;Moins de 15 ans;172;719;Mariaziekenhuis Noord-Limburg;Pelt;30;0.1744186
72004;3960;Bree;3828;De 15 à 64 ans;2073;102;Heilig-Hartziekenhuis;Mol;10;0.0048239
72004;3960;Bree;3828;De 15 à 64 ans;2073;108;RZ Heilig Hart;Louvain;6;0.0028944
72004;3960;Bree;3828;De 15 à 64 ans;2073;143;UZ Brussel;Jette;7;0.0033767
72004;3960;Bree;3828;De 15 à 64 ans;2073;243;Jessa Ziekenhuis;Hasselt;153;0.0738061
72004;3960;Bree;3828;De 15 à 64 ans;2073;322;UZ Leuven;Louvain;65;0.0313555
72004;3960;Bree;3828;De 15 à 64 ans;2073;371;Ziekenhuis Oost-Limburg;Genk;632;0.3048722
72004;3960;Bree;3828;De 15 à 64 ans;2073;714;Sint-Franciscusziekenhuis;Heusden-Zolder;22;0.0106126
72004;3960;Bree;3828;De 15 à 64 ans;2073;717;Ziekenhuis Maas en Kempen;Maaseik;872;0.4206464
72004;3960;Bree;3828;De 15 à 64 ans;2073;719;Mariaziekenhuis Noord-Limburg;Pelt;282;0.1360347
72004;3960;Bree;3828;65 ans et plus;1583;243;Jessa Ziekenhuis;Hasselt;136;0.0859128
72004;3960;Bree;3828;65 ans et plus;1583;322;UZ Leuven;Louvain;44;0.0277953
72004;3960;Bree;3828;65 ans et plus;1583;371;Ziekenhuis Oost-Limburg;Genk;434;0.274163
72004;3960;Bree;3828;65 ans et plus;1583;714;Sint-Franciscusziekenhuis;Heusden-Zolder;20;0.0126342
72004;3960;Bree;3828;65 ans et plus;1583;716;AZ Vesalius;Tongres;15;0.0094757
72004;3960;Bree;3828;65 ans et plus;1583;717;Ziekenhuis Maas en Kempen;Maaseik;800;0.5053696
72004;3960;Bree;3828;65 ans et plus;1583;719;Mariaziekenhuis Noord-Limburg;Pelt;125;0.078964
72018;3640;Kinrooi;2983;Moins de 15 ans;134;322;UZ Leuven;Louvain;36;0.2686567
72018;3640;Kinrooi;2983;Moins de 15 ans;134;371;Ziekenhuis Oost-Limburg;Genk;18;0.1343284
72018;3640;Kinrooi;2983;Moins de 15 ans;134;717;Ziekenhuis Maas en Kempen;Maaseik;70;0.5223881
72018;3640;Kinrooi;2983;De 15 à 64 ans;1696;243;Jessa Ziekenhuis;Hasselt;61;0.035967
72018;3640;Kinrooi;2983;De 15 à 64 ans;1696;322;UZ Leuven;Louvain;45;0.026533
72018;3640;Kinrooi;2983;De 15 à 64 ans;1696;371;Ziekenhuis Oost-Limburg;Genk;404;0.2382075
72018;3640;Kinrooi;2983;De 15 à 64 ans;1696;670;UZ Gent;Gand;7;0.0041274
72018;3640;Kinrooi;2983;De 15 à 64 ans;1696;714;Sint-Franciscusziekenhuis;Heusden-Zolder;8;0.004717
72018;3640;Kinrooi;2983;De 15 à 64 ans;1696;717;Ziekenhuis Maas en Kempen;Maaseik;1096;0.6462264
72018;3640;Kinrooi;2983;De 15 à 64 ans;1696;719;Mariaziekenhuis Noord-Limburg;Pelt;56;0.0330189
72018;3640;Kinrooi;2983;65 ans et plus;1153;243;Jessa Ziekenhuis;Hasselt;24;0.0208153
72018;3640;Kinrooi;2983;65 ans et plus;1153;322;UZ Leuven;Louvain;48;0.0416305
72018;3640;Kinrooi;2983;65 ans et plus;1153;371;Ziekenhuis Oost-Limburg;Genk;251;0.217693
72018;3640;Kinrooi;2983;65 ans et plus;1153;717;Ziekenhuis Maas en Kempen;Maaseik;807;0.6999133
72018;3640;Kinrooi;2983;65 ans et plus;1153;719;Mariaziekenhuis Noord-Limburg;Pelt;19;0.0164788
72020;3920;Lommel;8063;Moins de 15 ans;531;102;Heilig-Hartziekenhuis;Mol;165;0.3107345
72020;3920;Lommel;8063;Moins de 15 ans;531;150;Hôpital Universitaire des Enfants Reine Fabiola;Bruxelles;9;0.0169492
72020;3920;Lommel;8063;Moins de 15 ans;531;243;Jessa Ziekenhuis;Hasselt;6;0.0112994
72020;3920;Lommel;8063;Moins de 15 ans;531;322;UZ Leuven;Louvain;25;0.047081
72020;3920;Lommel;8063;Moins de 15 ans;531;371;Ziekenhuis Oost-Limburg;Genk;6;0.0112994
72020;3920;Lommel;8063;Moins de 15 ans;531;714;Sint-Franciscusziekenhuis;Heusden-Zolder;12;0.0225989
72020;3920;Lommel;8063;Moins de 15 ans;531;719;Mariaziekenhuis Noord-Limburg;Pelt;290;0.5461394
72020;3920;Lommel;8063;De 15 à 64 ans;4367;9;Ziekenhuisnetwerk Antwerpen;Anvers;41;0.0093886
72020;3920;Lommel;8063;De 15 à 64 ans;4367;63;AZ Turnhout;Turnhout;76;0.0174033
72020;3920;Lommel;8063;De 15 à 64 ans;4367;77;CHU Brugmann;Bruxelles;21;0.0048088
72020;3920;Lommel;8063;De 15 à 64 ans;4367;99;GZA ziekenhuizen;Anvers;8;0.0018319
72020;3920;Lommel;8063;De 15 à 64 ans;4367;102;Heilig-Hartziekenhuis;Mol;458;0.1048775
72020;3920;Lommel;8063;De 15 à 64 ans;4367;143;UZ Brussel;Jette;10;0.0022899
72020;3920;Lommel;8063;De 15 à 64 ans;4367;243;Jessa Ziekenhuis;Hasselt;419;0.0959469
72020;3920;Lommel;8063;De 15 à 64 ans;4367;300;UZ Antwerpen;Edegem;12;0.0027479
72020;3920;Lommel;8063;De 15 à 64 ans;4367;308;AZ Herentals;Herentals;20;0.0045798
72020;3920;Lommel;8063;De 15 à 64 ans;4367;322;UZ Leuven;Louvain;192;0.0439661
72020;3920;Lommel;8063;De 15 à 64 ans;4367;371;Ziekenhuis Oost-Limburg;Genk;236;0.0540417
72020;3920;Lommel;8063;De 15 à 64 ans;4367;682;AZ Monica;Anvers;8;0.0018319
72020;3920;Lommel;8063;De 15 à 64 ans;4367;709;AZ St.-Dimpna;Geel;44;0.0100756
72020;3920;Lommel;8063;De 15 à 64 ans;4367;714;Sint-Franciscusziekenhuis;Heusden-Zolder;44;0.0100756
72020;3920;Lommel;8063;De 15 à 64 ans;4367;717;Ziekenhuis Maas en Kempen;Maaseik;15;0.0034349
72020;3920;Lommel;8063;De 15 à 64 ans;4367;719;Mariaziekenhuis Noord-Limburg;Pelt;2723;0.6235402
72020;3920;Lommel;8063;65 ans et plus;3165;26;AZ Sint-Maarten;Malines;16;0.0050553
72020;3920;Lommel;8063;65 ans et plus;3165;63;AZ Turnhout;Turnhout;77;0.0243286
72020;3920;Lommel;8063;65 ans et plus;3165;79;Institut Jules Bordet;Bruxelles;5;0.0015798
72020;3920;Lommel;8063;65 ans et plus;3165;102;Heilig-Hartziekenhuis;Mol;154;0.0486572
72020;3920;Lommel;8063;65 ans et plus;3165;243;Jessa Ziekenhuis;Hasselt;413;0.1304897
72020;3920;Lommel;8063;65 ans et plus;3165;300;UZ Antwerpen;Edegem;37;0.0116904
72020;3920;Lommel;8063;65 ans et plus;3165;308;AZ Herentals;Herentals;25;0.0078989
72020;3920;Lommel;8063;65 ans et plus;3165;322;UZ Leuven;Louvain;146;0.0461295
72020;3920;Lommel;8063;65 ans et plus;3165;371;Ziekenhuis Oost-Limburg;Genk;180;0.056872
72020;3920;Lommel;8063;65 ans et plus;3165;595;AZ Nikolaas;Saint-Nicolas (Flandre orientale);8;0.0025276
72020;3920;Lommel;8063;65 ans et plus;3165;709;AZ St.-Dimpna;Geel;54;0.0170616
72020;3920;Lommel;8063;65 ans et plus;3165;714;Sint-Franciscusziekenhuis;Heusden-Zolder;16;0.0050553
72020;3920;Lommel;8063;65 ans et plus;3165;719;Mariaziekenhuis Noord-Limburg;Pelt;2022;0.6388626
72021;3680;Maaseik;6149;Moins de 15 ans;308;243;Jessa Ziekenhuis;Hasselt;10;0.0324675
72021;3680;Maaseik;6149;Moins de 15 ans;308;322;UZ Leuven;Louvain;26;0.0844156
72021;3680;Maaseik;6149;Moins de 15 ans;308;371;Ziekenhuis Oost-Limburg;Genk;75;0.2435065
72021;3680;Maaseik;6149;Moins de 15 ans;308;717;Ziekenhuis Maas en Kempen;Maaseik;188;0.6103896
72021;3680;Maaseik;6149;De 15 à 64 ans;3412;9;Ziekenhuisnetwerk Antwerpen;Anvers;7;0.0020516
72021;3680;Maaseik;6149;De 15 à 64 ans;3412;243;Jessa Ziekenhuis;Hasselt;70;0.0205158
72021;3680;Maaseik;6149;De 15 à 64 ans;3412;322;UZ Leuven;Louvain;165;0.0483587
72021;3680;Maaseik;6149;De 15 à 64 ans;3412;371;Ziekenhuis Oost-Limburg;Genk;1073;0.3144783
72021;3680;Maaseik;6149;De 15 à 64 ans;3412;714;Sint-Franciscusziekenhuis;Heusden-Zolder;15;0.0043962
72021;3680;Maaseik;6149;De 15 à 64 ans;3412;717;Ziekenhuis Maas en Kempen;Maaseik;1966;0.5762016
72021;3680;Maaseik;6149;De 15 à 64 ans;3412;719;Mariaziekenhuis Noord-Limburg;Pelt;72;0.021102
72021;3680;Maaseik;6149;65 ans et plus;2429;243;Jessa Ziekenhuis;Hasselt;48;0.0197612
72021;3680;Maaseik;6149;65 ans et plus;2429;322;UZ Leuven;Louvain;83;0.0341704
72021;3680;Maaseik;6149;65 ans et plus;2429;371;Ziekenhuis Oost-Limburg;Genk;549;0.2260189
72021;3680;Maaseik;6149;65 ans et plus;2429;689;Imelda Ziekenhuis;Bonheiden;5;0.0020585
72021;3680;Maaseik;6149;65 ans et plus;2429;716;AZ Vesalius;Tongres;6;0.0024702
72021;3680;Maaseik;6149;65 ans et plus;2429;717;Ziekenhuis Maas en Kempen;Maaseik;1714;0.7056402
72021;3680;Maaseik;6149;65 ans et plus;2429;719;Mariaziekenhuis Noord-Limburg;Pelt;14;0.0057637
72030;3990;Peer;3815;Moins de 15 ans;217;102;Heilig-Hartziekenhuis;Mol;22;0.1013825
72030;3990;Peer;3815;Moins de 15 ans;217;243;Jessa Ziekenhuis;Hasselt;13;0.0599078
72030;3990;Peer;3815;Moins de 15 ans;217;322;UZ Leuven;Louvain;9;0.0414747
72030;3990;Peer;3815;Moins de 15 ans;217;371;Ziekenhuis Oost-Limburg;Genk;25;0.1152074
72030;3990;Peer;3815;Moins de 15 ans;217;714;Sint-Franciscusziekenhuis;Heusden-Zolder;19;0.0875576
72030;3990;Peer;3815;Moins de 15 ans;217;717;Ziekenhuis Maas en Kempen;Maaseik;7;0.0322581
72030;3990;Peer;3815;Moins de 15 ans;217;719;Mariaziekenhuis Noord-Limburg;Pelt;116;0.5345622
72030;3990;Peer;3815;De 15 à 64 ans;2202;99;GZA ziekenhuizen;Anvers;5;0.0022707
72030;3990;Peer;3815;De 15 à 64 ans;2202;102;Heilig-Hartziekenhuis;Mol;22;0.0099909
72030;3990;Peer;3815;De 15 à 64 ans;2202;117;AZ Delta;Roulers;5;0.0022707
72030;3990;Peer;3815;De 15 à 64 ans;2202;143;UZ Brussel;Jette;13;0.0059037
72030;3990;Peer;3815;De 15 à 64 ans;2202;243;Jessa Ziekenhuis;Hasselt;219;0.099455
72030;3990;Peer;3815;De 15 à 64 ans;2202;322;UZ Leuven;Louvain;57;0.0258856
72030;3990;Peer;3815;De 15 à 64 ans;2202;371;Ziekenhuis Oost-Limburg;Genk;410;0.1861944
72030;3990;Peer;3815;De 15 à 64 ans;2202;714;Sint-Franciscusziekenhuis;Heusden-Zolder;99;0.0449591
72030;3990;Peer;3815;De 15 à 64 ans;2202;715;Sint-Trudo Ziekenhuis;Saint-Trond;7;0.0031789
72030;3990;Peer;3815;De 15 à 64 ans;2202;717;Ziekenhuis Maas en Kempen;Maaseik;112;0.0508629
72030;3990;Peer;3815;De 15 à 64 ans;2202;719;Mariaziekenhuis Noord-Limburg;Pelt;1218;0.5531335
72030;3990;Peer;3815;65 ans et plus;1396;243;Jessa Ziekenhuis;Hasselt;213;0.1525788
72030;3990;Peer;3815;65 ans et plus;1396;322;UZ Leuven;Louvain;41;0.0293696
72030;3990;Peer;3815;65 ans et plus;1396;371;Ziekenhuis Oost-Limburg;Genk;298;0.213467
72030;3990;Peer;3815;65 ans et plus;1396;709;AZ St.-Dimpna;Geel;11;0.0078797
72030;3990;Peer;3815;65 ans et plus;1396;714;Sint-Franciscusziekenhuis;Heusden-Zolder;22;0.0157593
72030;3990;Peer;3815;65 ans et plus;1396;717;Ziekenhuis Maas en Kempen;Maaseik;72;0.0515759
72030;3990;Peer;3815;65 ans et plus;1396;719;Mariaziekenhuis Noord-Limburg;Pelt;738;0.5286533
72037;3930;Hamont-Achel;3665;Moins de 15 ans;219;102;Heilig-Hartziekenhuis;Mol;22;0.1004566
72037;3930;Hamont-Achel;3665;Moins de 15 ans;219;322;UZ Leuven;Louvain;16;0.0730594
72037;3930;Hamont-Achel;3665;Moins de 15 ans;219;371;Ziekenhuis Oost-Limburg;Genk;8;0.0365297
72037;3930;Hamont-Achel;3665;Moins de 15 ans;219;403;Cliniques universitaires Saint-Luc;Woluwe-Saint-Lambert;8;0.0365297
72037;3930;Hamont-Achel;3665;Moins de 15 ans;219;714;Sint-Franciscusziekenhuis;Heusden-Zolder;7;0.0319635
72037;3930;Hamont-Achel;3665;Moins de 15 ans;219;719;Mariaziekenhuis Noord-Limburg;Pelt;144;0.6575342
72037;3930;Hamont-Achel;3665;De 15 à 64 ans;1877;108;RZ Heilig Hart;Louvain;5;0.0026638
72037;3930;Hamont-Achel;3665;De 15 à 64 ans;1877;143;UZ Brussel;Jette;5;0.0026638
72037;3930;Hamont-Achel;3665;De 15 à 64 ans;1877;243;Jessa Ziekenhuis;Hasselt;122;0.0649973
72037;3930;Hamont-Achel;3665;De 15 à 64 ans;1877;300;UZ Antwerpen;Edegem;5;0.0026638
72037;3930;Hamont-Achel;3665;De 15 à 64 ans;1877;308;AZ Herentals;Herentals;20;0.0106553
72037;3930;Hamont-Achel;3665;De 15 à 64 ans;1877;322;UZ Leuven;Louvain;67;0.0356953
72037;3930;Hamont-Achel;3665;De 15 à 64 ans;1877;371;Ziekenhuis Oost-Limburg;Genk;126;0.0671284
72037;3930;Hamont-Achel;3665;De 15 à 64 ans;1877;682;AZ Monica;Anvers;9;0.0047949
72037;3930;Hamont-Achel;3665;De 15 à 64 ans;1877;717;Ziekenhuis Maas en Kempen;Maaseik;16;0.0085242
72037;3930;Hamont-Achel;3665;De 15 à 64 ans;1877;719;Mariaziekenhuis Noord-Limburg;Pelt;1481;0.789025
72037;3930;Hamont-Achel;3665;65 ans et plus;1569;102;Heilig-Hartziekenhuis;Mol;5;0.0031867
72037;3930;Hamont-Achel;3665;65 ans et plus;1569;243;Jessa Ziekenhuis;Hasselt;53;0.0337795
72037;3930;Hamont-Achel;3665;65 ans et plus;1569;322;UZ Leuven;Louvain;26;0.0165711
72037;3930;Hamont-Achel;3665;65 ans et plus;1569;371;Ziekenhuis Oost-Limburg;Genk;134;0.0854047
72037;3930;Hamont-Achel;3665;65 ans et plus;1569;717;Ziekenhuis Maas en Kempen;Maaseik;57;0.0363289
72037;3930;Hamont-Achel;3665;65 ans et plus;1569;719;Mariaziekenhuis Noord-Limburg;Pelt;1283;0.8177183
72038;3940;Hechtel-Eksel;2995;Moins de 15 ans;189;102;Heilig-Hartziekenhuis;Mol;29;0.1534392
72038;3940;Hechtel-Eksel;2995;Moins de 15 ans;189;243;Jessa Ziekenhuis;Hasselt;15;0.0793651
72038;3940;Hechtel-Eksel;2995;Moins de 15 ans;189;322;UZ Leuven;Louvain;9;0.047619
72038;3940;Hechtel-Eksel;2995;Moins de 15 ans;189;371;Ziekenhuis Oost-Limburg;Genk;8;0.042328
72038;3940;Hechtel-Eksel;2995;Moins de 15 ans;189;714;Sint-Franciscusziekenhuis;Heusden-Zolder;16;0.0846561
72038;3940;Hechtel-Eksel;2995;Moins de 15 ans;189;719;Mariaziekenhuis Noord-Limburg;Pelt;109;0.5767196
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;102;Heilig-Hartziekenhuis;Mol;34;0.0191011
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;143;UZ Brussel;Jette;12;0.0067416
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;243;Jessa Ziekenhuis;Hasselt;211;0.1185393
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;308;AZ Herentals;Herentals;9;0.0050562
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;322;UZ Leuven;Louvain;69;0.038764
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;371;Ziekenhuis Oost-Limburg;Genk;179;0.1005618
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;682;AZ Monica;Anvers;11;0.0061798
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;712;AZ Diest;Diest;5;0.002809
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;714;Sint-Franciscusziekenhuis;Heusden-Zolder;209;0.1174157
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;717;Ziekenhuis Maas en Kempen;Maaseik;16;0.0089888
72038;3940;Hechtel-Eksel;2995;De 15 à 64 ans;1780;719;Mariaziekenhuis Noord-Limburg;Pelt;1006;0.5651685
72038;3940;Hechtel-Eksel;2995;65 ans et plus;1026;63;AZ Turnhout;Turnhout;5;0.0048733
72038;3940;Hechtel-Eksel;2995;65 ans et plus;1026;102;Heilig-Hartziekenhuis;Mol;9;0.0087719
72038;3940;Hechtel-Eksel;2995;65 ans et plus;1026;243;Jessa Ziekenhuis;Hasselt;197;0.1920078
72038;3940;Hechtel-Eksel;2995;65 ans et plus;1026;322;UZ Leuven;Louvain;24;0.0233918
72038;3940;Hechtel-Eksel;2995;65 ans et plus;1026;371;Ziekenhuis Oost-Limburg;Genk;92;0.0896686
72038;3940;Hechtel-Eksel;2995;65 ans et plus;1026;714;Sint-Franciscusziekenhuis;Heusden-Zolder;119;0.1159844
72038;3940;Hechtel-Eksel;2995;65 ans et plus;1026;717;Ziekenhuis Maas en Kempen;Maaseik;21;0.0204678
72038;3940;Hechtel-Eksel;2995;65 ans et plus;1026;719;Mariaziekenhuis Noord-Limburg;Pelt;548;0.5341131
72039;3530;Houthalen-Helchteren;7342;Moins de 15 ans;456;102;Heilig-Hartziekenhuis;Mol;7;0.0153509
72039;3530;Houthalen-Helchteren;7342;Moins de 15 ans;456;243;Jessa Ziekenhuis;Hasselt;88;0.1929825
72039;3530;Houthalen-Helchteren;7342;Moins de 15 ans;456;322;UZ Leuven;Louvain;45;0.0986842
72039;3530;Houthalen-Helchteren;7342;Moins de 15 ans;456;371;Ziekenhuis Oost-Limburg;Genk;116;0.254386
72039;3530;Houthalen-Helchteren;7342;Moins de 15 ans;456;714;Sint-Franciscusziekenhuis;Heusden-Zolder;176;0.3859649
72039;3530;Houthalen-Helchteren;7342;Moins de 15 ans;456;717;Ziekenhuis Maas en Kempen;Maaseik;10;0.0219298
72039;3530;Houthalen-Helchteren;7342;Moins de 15 ans;456;719;Mariaziekenhuis Noord-Limburg;Pelt;9;0.0197368
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;9;Ziekenhuisnetwerk Antwerpen;Anvers;5;0.00115
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;102;Heilig-Hartziekenhuis;Mol;8;0.0018399
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;143;UZ Brussel;Jette;17;0.0039098
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;243;Jessa Ziekenhuis;Hasselt;1171;0.2693192
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;308;AZ Herentals;Herentals;14;0.0032199
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;322;UZ Leuven;Louvain;202;0.0464581
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;371;Ziekenhuis Oost-Limburg;Genk;1279;0.2941582
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;682;AZ Monica;Anvers;8;0.0018399
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;712;AZ Diest;Diest;27;0.0062098
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;714;Sint-Franciscusziekenhuis;Heusden-Zolder;1452;0.3339466
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;715;Sint-Trudo Ziekenhuis;Saint-Trond;10;0.0022999
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;716;AZ Vesalius;Tongres;10;0.0022999
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;717;Ziekenhuis Maas en Kempen;Maaseik;18;0.0041398
72039;3530;Houthalen-Helchteren;7342;De 15 à 64 ans;4348;719;Mariaziekenhuis Noord-Limburg;Pelt;101;0.0232291
72039;3530;Houthalen-Helchteren;7342;65 ans et plus;2538;126;Onze-Lieve-Vrouwziekenhuis;Alost (Flandre orientale);5;0.0019701
72039;3530;Houthalen-Helchteren;7342;65 ans et plus;2538;243;Jessa Ziekenhuis;Hasselt;711;0.2801418
72039;3530;Houthalen-Helchteren;7342;65 ans et plus;2538;322;UZ Leuven;Louvain;123;0.0484634
72039;3530;Houthalen-Helchteren;7342;65 ans et plus;2538;371;Ziekenhuis Oost-Limburg;Genk;763;0.3006304
72039;3530;Houthalen-Helchteren;7342;65 ans et plus;2538;714;Sint-Franciscusziekenhuis;Heusden-Zolder;875;0.3447597
72039;3530;Houthalen-Helchteren;7342;65 ans et plus;2538;717;Ziekenhuis Maas en Kempen;Maaseik;18;0.0070922
72039;3530;Houthalen-Helchteren;7342;65 ans et plus;2538;719;Mariaziekenhuis Noord-Limburg;Pelt;21;0.0082742
72041;3650;Dilsen-Stokkem;4903;Moins de 15 ans;232;243;Jessa Ziekenhuis;Hasselt;5;0.0215517
72041;3650;Dilsen-Stokkem;4903;Moins de 15 ans;232;322;UZ Leuven;Louvain;13;0.0560345
72041;3650;Dilsen-Stokkem;4903;Moins de 15 ans;232;371;Ziekenhuis Oost-Limburg;Genk;112;0.4827586
72041;3650;Dilsen-Stokkem;4903;Moins de 15 ans;232;717;Ziekenhuis Maas en Kempen;Maaseik;95;0.4094828
72041;3650;Dilsen-Stokkem;4903;De 15 à 64 ans;2841;32;AZ Alma;Eeklo;5;0.0017599
72041;3650;Dilsen-Stokkem;4903;De 15 à 64 ans;2841;243;Jessa Ziekenhuis;Hasselt;133;0.0468145
72041;3650;Dilsen-Stokkem;4903;De 15 à 64 ans;2841;322;UZ Leuven;Louvain;112;0.0394227
72041;3650;Dilsen-Stokkem;4903;De 15 à 64 ans;2841;371;Ziekenhuis Oost-Limburg;Genk;1480;0.5209433
72041;3650;Dilsen-Stokkem;4903;De 15 à 64 ans;2841;714;Sint-Franciscusziekenhuis;Heusden-Zolder;6;0.0021119
72041;3650;Dilsen-Stokkem;4903;De 15 à 64 ans;2841;716;AZ Vesalius;Tongres;8;0.0028159
72041;3650;Dilsen-Stokkem;4903;De 15 à 64 ans;2841;717;Ziekenhuis Maas en Kempen;Maaseik;1044;0.3674762
72041;3650;Dilsen-Stokkem;4903;De 15 à 64 ans;2841;719;Mariaziekenhuis Noord-Limburg;Pelt;23;0.0080957
72041;3650;Dilsen-Stokkem;4903;65 ans et plus;1830;243;Jessa Ziekenhuis;Hasselt;66;0.0360656
72041;3650;Dilsen-Stokkem;4903;65 ans et plus;1830;322;UZ Leuven;Louvain;76;0.0415301
72041;3650;Dilsen-Stokkem;4903;65 ans et plus;1830;371;Ziekenhuis Oost-Limburg;Genk;917;0.5010929
72041;3650;Dilsen-Stokkem;4903;65 ans et plus;1830;717;Ziekenhuis Maas en Kempen;Maaseik;755;0.4125683
72041;3650;Dilsen-Stokkem;4903;65 ans et plus;1830;719;Mariaziekenhuis Noord-Limburg;Pelt;10;0.0054645
72042;3660;Oudsbergen;5215;Moins de 15 ans;241;102;Heilig-Hartziekenhuis;Mol;6;0.0248963
