nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;categorie;aantal_verblijven_per_ziekenhuis_gemeente_patient;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;marktaandeel
71022;3500;Hasselt;15829;Jonger dan 15 jaar;969;371;Ziekenhuis Oost-Limburg;Genk;0.0681115
71022;3500;Hasselt;15829;Tussen 15 en 64 jaar;8843;243;Jessa Ziekenhuis;Hasselt;0.8097931
71022;3500;Hasselt;15829;Tussen 15 en 64 jaar;8843;322;UZ Leuven;Leuven;0.053941
71022;3500;Hasselt;15829;Tussen 15 en 64 jaar;8843;371;Ziekenhuis Oost-Limburg;Genk;0.0543933
71022;3500;Hasselt;15829;65 jaar en ouder;6017;243;Jessa Ziekenhuis;Hasselt;0.8815024
71024;3540;Herk-de-Stad;2483;Jonger dan 15 jaar;252;243;Jessa Ziekenhuis;Hasselt;0.484127
71024;3540;Herk-de-Stad;2483;Jonger dan 15 jaar;252;322;UZ Leuven;Leuven;0.3571429
71024;3540;Herk-de-Stad;2483;Tussen 15 en 64 jaar;1350;243;Jessa Ziekenhuis;Hasselt;0.6140741
71024;3540;Herk-de-Stad;2483;Tussen 15 en 64 jaar;1350;322;UZ Leuven;Leuven;0.1133333
71024;3540;Herk-de-Stad;2483;Tussen 15 en 64 jaar;1350;712;AZ Diest;Diest;0.0607407
71024;3540;Herk-de-Stad;2483;Tussen 15 en 64 jaar;1350;715;Sint-Trudo Ziekenhuis;Sint-Truiden;0.1207407
71024;3540;Herk-de-Stad;2483;65 jaar en ouder;881;243;Jessa Ziekenhuis;Hasselt;0.6526674
71024;3540;Herk-de-Stad;2483;65 jaar en ouder;881;322;UZ Leuven;Leuven;0.0681044
71024;3540;Herk-de-Stad;2483;65 jaar en ouder;881;715;Sint-Trudo Ziekenhuis;Sint-Truiden;0.1736663
71034;3970;Leopoldsburg;3476;Jonger dan 15 jaar;275;102;Heilig-Hartziekenhuis;Mol;0.2109091
71034;3970;Leopoldsburg;3476;Jonger dan 15 jaar;275;243;Jessa Ziekenhuis;Hasselt;0.12
71034;3970;Leopoldsburg;3476;Jonger dan 15 jaar;275;322;UZ Leuven;Leuven;0.08
71034;3970;Leopoldsburg;3476;Jonger dan 15 jaar;275;371;Ziekenhuis Oost-Limburg;Genk;0.0509091
71034;3970;Leopoldsburg;3476;Jonger dan 15 jaar;275;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.3090909
71034;3970;Leopoldsburg;3476;Jonger dan 15 jaar;275;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.1672727
71034;3970;Leopoldsburg;3476;Tussen 15 en 64 jaar;2082;102;Heilig-Hartziekenhuis;Mol;0.0835735
71034;3970;Leopoldsburg;3476;Tussen 15 en 64 jaar;2082;243;Jessa Ziekenhuis;Hasselt;0.1945245
71034;3970;Leopoldsburg;3476;Tussen 15 en 64 jaar;2082;322;UZ Leuven;Leuven;0.0821326
71034;3970;Leopoldsburg;3476;Tussen 15 en 64 jaar;2082;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.3006724
71034;3970;Leopoldsburg;3476;Tussen 15 en 64 jaar;2082;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.2180596
71034;3970;Leopoldsburg;3476;65 jaar en ouder;1119;102;Heilig-Hartziekenhuis;Mol;0.1018767
71034;3970;Leopoldsburg;3476;65 jaar en ouder;1119;243;Jessa Ziekenhuis;Hasselt;0.1823056
71034;3970;Leopoldsburg;3476;65 jaar en ouder;1119;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.3547811
71034;3970;Leopoldsburg;3476;65 jaar en ouder;1119;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.2314567
71037;3560;Lummen;3112;Jonger dan 15 jaar;165;243;Jessa Ziekenhuis;Hasselt;0.5212121
71037;3560;Lummen;3112;Jonger dan 15 jaar;165;322;UZ Leuven;Leuven;0.0666667
71037;3560;Lummen;3112;Jonger dan 15 jaar;165;371;Ziekenhuis Oost-Limburg;Genk;0.0545455
71037;3560;Lummen;3112;Jonger dan 15 jaar;165;712;AZ Diest;Diest;0.0545455
71037;3560;Lummen;3112;Jonger dan 15 jaar;165;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.2484848
71037;3560;Lummen;3112;Tussen 15 en 64 jaar;1901;243;Jessa Ziekenhuis;Hasselt;0.5328774
71037;3560;Lummen;3112;Tussen 15 en 64 jaar;1901;322;UZ Leuven;Leuven;0.0731194
71037;3560;Lummen;3112;Tussen 15 en 64 jaar;1901;371;Ziekenhuis Oost-Limburg;Genk;0.0594424
71037;3560;Lummen;3112;Tussen 15 en 64 jaar;1901;712;AZ Diest;Diest;0.0715413
71037;3560;Lummen;3112;Tussen 15 en 64 jaar;1901;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.1899001
71037;3560;Lummen;3112;65 jaar en ouder;1046;243;Jessa Ziekenhuis;Hasselt;0.5774379
71037;3560;Lummen;3112;65 jaar en ouder;1046;322;UZ Leuven;Leuven;0.0621415
71037;3560;Lummen;3112;65 jaar en ouder;1046;712;AZ Diest;Diest;0.0965583
71037;3560;Lummen;3112;65 jaar en ouder;1046;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.1481836
71037;3560;Lummen;3112;65 jaar en ouder;1046;715;Sint-Trudo Ziekenhuis;Sint-Truiden;0.0659656
71045;3850;Nieuwerkerken (Limburg);1544;Jonger dan 15 jaar;81;243;Jessa Ziekenhuis;Hasselt;0.345679
71045;3850;Nieuwerkerken (Limburg);1544;Jonger dan 15 jaar;81;322;UZ Leuven;Leuven;0.0617284
71045;3850;Nieuwerkerken (Limburg);1544;Jonger dan 15 jaar;81;715;Sint-Trudo Ziekenhuis;Sint-Truiden;0.4938272
71045;3850;Nieuwerkerken (Limburg);1544;Tussen 15 en 64 jaar;899;243;Jessa Ziekenhuis;Hasselt;0.3248053
71045;3850;Nieuwerkerken (Limburg);1544;Tussen 15 en 64 jaar;899;322;UZ Leuven;Leuven;0.0823137
71045;3850;Nieuwerkerken (Limburg);1544;Tussen 15 en 64 jaar;899;715;Sint-Trudo Ziekenhuis;Sint-Truiden;0.5272525
71045;3850;Nieuwerkerken (Limburg);1544;65 jaar en ouder;564;243;Jessa Ziekenhuis;Hasselt;0.2907801
71045;3850;Nieuwerkerken (Limburg);1544;65 jaar en ouder;564;322;UZ Leuven;Leuven;0.108156
71045;3850;Nieuwerkerken (Limburg);1544;65 jaar en ouder;564;715;Sint-Trudo Ziekenhuis;Sint-Truiden;0.5744681
71047;3660;Opglabbeek;1931;Jonger dan 15 jaar;131;243;Jessa Ziekenhuis;Hasselt;0.0610687
71047;3660;Opglabbeek;1931;Jonger dan 15 jaar;131;322;UZ Leuven;Leuven;0.1068702
71047;3660;Opglabbeek;1931;Jonger dan 15 jaar;131;371;Ziekenhuis Oost-Limburg;Genk;0.6412214
71047;3660;Opglabbeek;1931;Jonger dan 15 jaar;131;717;Ziekenhuis Maas en Kempen;Maaseik;0.1374046
71047;3660;Opglabbeek;1931;Tussen 15 en 64 jaar;1135;243;Jessa Ziekenhuis;Hasselt;0.0986784
71047;3660;Opglabbeek;1931;Tussen 15 en 64 jaar;1135;322;UZ Leuven;Leuven;0.0528634
71047;3660;Opglabbeek;1931;Tussen 15 en 64 jaar;1135;371;Ziekenhuis Oost-Limburg;Genk;0.7030837
71047;3660;Opglabbeek;1931;Tussen 15 en 64 jaar;1135;717;Ziekenhuis Maas en Kempen;Maaseik;0.0801762
71047;3660;Opglabbeek;1931;65 jaar en ouder;665;243;Jessa Ziekenhuis;Hasselt;0.0556391
71047;3660;Opglabbeek;1931;65 jaar en ouder;665;371;Ziekenhuis Oost-Limburg;Genk;0.7488722
71047;3660;Opglabbeek;1931;65 jaar en ouder;665;717;Ziekenhuis Maas en Kempen;Maaseik;0.1007519
71053;3800;Sint-Truiden;9164;Jonger dan 15 jaar;511;243;Jessa Ziekenhuis;Hasselt;0.1311155
71053;3800;Sint-Truiden;9164;Jonger dan 15 jaar;511;322;UZ Leuven;Leuven;0.1526419
71053;3800;Sint-Truiden;9164;Jonger dan 15 jaar;511;715;Sint-Trudo Ziekenhuis;Sint-Truiden;0.6497065
71053;3800;Sint-Truiden;9164;Tussen 15 en 64 jaar;5206;243;Jessa Ziekenhuis;Hasselt;0.1592393
71053;3800;Sint-Truiden;9164;Tussen 15 en 64 jaar;5206;322;UZ Leuven;Leuven;0.1046869
71053;3800;Sint-Truiden;9164;Tussen 15 en 64 jaar;5206;715;Sint-Trudo Ziekenhuis;Sint-Truiden;0.6590473
71053;3800;Sint-Truiden;9164;65 jaar en ouder;3447;243;Jessa Ziekenhuis;Hasselt;0.1409922
71053;3800;Sint-Truiden;9164;65 jaar en ouder;3447;322;UZ Leuven;Leuven;0.0646939
71053;3800;Sint-Truiden;9164;65 jaar en ouder;3447;715;Sint-Trudo Ziekenhuis;Sint-Truiden;0.7577604
71057;3980;Tessenderlo;3510;Jonger dan 15 jaar;311;243;Jessa Ziekenhuis;Hasselt;0.1414791
71057;3980;Tessenderlo;3510;Jonger dan 15 jaar;311;322;UZ Leuven;Leuven;0.2829582
71057;3980;Tessenderlo;3510;Jonger dan 15 jaar;311;709;AZ St.-Dimpna;Geel;0.221865
71057;3980;Tessenderlo;3510;Jonger dan 15 jaar;311;712;AZ Diest;Diest;0.1350482
71057;3980;Tessenderlo;3510;Jonger dan 15 jaar;311;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.0868167
71057;3980;Tessenderlo;3510;Tussen 15 en 64 jaar;1845;243;Jessa Ziekenhuis;Hasselt;0.2737127
71057;3980;Tessenderlo;3510;Tussen 15 en 64 jaar;1845;322;UZ Leuven;Leuven;0.1143631
71057;3980;Tessenderlo;3510;Tussen 15 en 64 jaar;1845;709;AZ St.-Dimpna;Geel;0.2227642
71057;3980;Tessenderlo;3510;Tussen 15 en 64 jaar;1845;712;AZ Diest;Diest;0.1940379
71057;3980;Tessenderlo;3510;65 jaar en ouder;1354;243;Jessa Ziekenhuis;Hasselt;0.3257016
71057;3980;Tessenderlo;3510;65 jaar en ouder;1354;322;UZ Leuven;Leuven;0.1587888
71057;3980;Tessenderlo;3510;65 jaar en ouder;1354;709;AZ St.-Dimpna;Geel;0.2119645
71057;3980;Tessenderlo;3510;65 jaar en ouder;1354;712;AZ Diest;Diest;0.1742984
71066;3520;Zonhoven;4638;Jonger dan 15 jaar;310;243;Jessa Ziekenhuis;Hasselt;0.5129032
71066;3520;Zonhoven;4638;Jonger dan 15 jaar;310;371;Ziekenhuis Oost-Limburg;Genk;0.2580645
71066;3520;Zonhoven;4638;Jonger dan 15 jaar;310;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.1290323
71066;3520;Zonhoven;4638;Tussen 15 en 64 jaar;2831;243;Jessa Ziekenhuis;Hasselt;0.6414694
71066;3520;Zonhoven;4638;Tussen 15 en 64 jaar;2831;371;Ziekenhuis Oost-Limburg;Genk;0.1822677
71066;3520;Zonhoven;4638;Tussen 15 en 64 jaar;2831;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.0727658
71066;3520;Zonhoven;4638;65 jaar en ouder;1497;243;Jessa Ziekenhuis;Hasselt;0.6853707
71066;3520;Zonhoven;4638;65 jaar en ouder;1497;322;UZ Leuven;Leuven;0.0527722
71066;3520;Zonhoven;4638;65 jaar en ouder;1497;371;Ziekenhuis Oost-Limburg;Genk;0.1469606
71066;3520;Zonhoven;4638;65 jaar en ouder;1497;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.0901804
71067;3690;Zutendaal;1391;Jonger dan 15 jaar;65;243;Jessa Ziekenhuis;Hasselt;0.1076923
71067;3690;Zutendaal;1391;Jonger dan 15 jaar;65;322;UZ Leuven;Leuven;0.1230769
71067;3690;Zutendaal;1391;Jonger dan 15 jaar;65;371;Ziekenhuis Oost-Limburg;Genk;0.7384615
71067;3690;Zutendaal;1391;Tussen 15 en 64 jaar;787;243;Jessa Ziekenhuis;Hasselt;0.0978399
71067;3690;Zutendaal;1391;Tussen 15 en 64 jaar;787;371;Ziekenhuis Oost-Limburg;Genk;0.8094028
71067;3690;Zutendaal;1391;65 jaar en ouder;539;322;UZ Leuven;Leuven;0.0742115
71067;3690;Zutendaal;1391;65 jaar en ouder;539;371;Ziekenhuis Oost-Limburg;Genk;0.8089054
71067;3690;Zutendaal;1391;65 jaar en ouder;539;716;AZ Vesalius;Tongeren;0.0556586
71069;3945;Ham;2112;Jonger dan 15 jaar;198;102;Heilig-Hartziekenhuis;Mol;0.2373737
71069;3945;Ham;2112;Jonger dan 15 jaar;198;243;Jessa Ziekenhuis;Hasselt;0.1262626
71069;3945;Ham;2112;Jonger dan 15 jaar;198;322;UZ Leuven;Leuven;0.1464646
71069;3945;Ham;2112;Jonger dan 15 jaar;198;709;AZ St.-Dimpna;Geel;0.1515152
71069;3945;Ham;2112;Jonger dan 15 jaar;198;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.1616162
71069;3945;Ham;2112;Tussen 15 en 64 jaar;1230;102;Heilig-Hartziekenhuis;Mol;0.1235772
71069;3945;Ham;2112;Tussen 15 en 64 jaar;1230;243;Jessa Ziekenhuis;Hasselt;0.2788618
71069;3945;Ham;2112;Tussen 15 en 64 jaar;1230;322;UZ Leuven;Leuven;0.0918699
71069;3945;Ham;2112;Tussen 15 en 64 jaar;1230;709;AZ St.-Dimpna;Geel;0.196748
71069;3945;Ham;2112;Tussen 15 en 64 jaar;1230;712;AZ Diest;Diest;0.0569106
71069;3945;Ham;2112;Tussen 15 en 64 jaar;1230;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.1154472
71069;3945;Ham;2112;65 jaar en ouder;684;102;Heilig-Hartziekenhuis;Mol;0.2032164
71069;3945;Ham;2112;65 jaar en ouder;684;243;Jessa Ziekenhuis;Hasselt;0.3114035
71069;3945;Ham;2112;65 jaar en ouder;684;322;UZ Leuven;Leuven;0.0847953
71069;3945;Ham;2112;65 jaar en ouder;684;709;AZ St.-Dimpna;Geel;0.1564327
71069;3945;Ham;2112;65 jaar en ouder;684;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.1140351
71070;3550;Heusden-Zolder;7304;Jonger dan 15 jaar;671;243;Jessa Ziekenhuis;Hasselt;0.2235469
71070;3550;Heusden-Zolder;7304;Jonger dan 15 jaar;671;322;UZ Leuven;Leuven;0.2220566
71070;3550;Heusden-Zolder;7304;Jonger dan 15 jaar;671;371;Ziekenhuis Oost-Limburg;Genk;0.0655738
71070;3550;Heusden-Zolder;7304;Jonger dan 15 jaar;671;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.4485842
71070;3550;Heusden-Zolder;7304;Tussen 15 en 64 jaar;4399;243;Jessa Ziekenhuis;Hasselt;0.2757445
71070;3550;Heusden-Zolder;7304;Tussen 15 en 64 jaar;4399;322;UZ Leuven;Leuven;0.0659241
71070;3550;Heusden-Zolder;7304;Tussen 15 en 64 jaar;4399;371;Ziekenhuis Oost-Limburg;Genk;0.0745624
71070;3550;Heusden-Zolder;7304;Tussen 15 en 64 jaar;4399;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.533985
71070;3550;Heusden-Zolder;7304;65 jaar en ouder;2234;243;Jessa Ziekenhuis;Hasselt;0.2717099
71070;3550;Heusden-Zolder;7304;65 jaar en ouder;2234;371;Ziekenhuis Oost-Limburg;Genk;0.0734109
71070;3550;Heusden-Zolder;7304;65 jaar en ouder;2234;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.6025067
72003;3950;Bocholt;2702;Jonger dan 15 jaar;187;322;UZ Leuven;Leuven;0.1016043
72003;3950;Bocholt;2702;Jonger dan 15 jaar;187;371;Ziekenhuis Oost-Limburg;Genk;0.1016043
72003;3950;Bocholt;2702;Jonger dan 15 jaar;187;717;Ziekenhuis Maas en Kempen;Maaseik;0.1550802
72003;3950;Bocholt;2702;Jonger dan 15 jaar;187;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.540107
72003;3950;Bocholt;2702;Tussen 15 en 64 jaar;1577;243;Jessa Ziekenhuis;Hasselt;0.0678503
72003;3950;Bocholt;2702;Tussen 15 en 64 jaar;1577;371;Ziekenhuis Oost-Limburg;Genk;0.1547242
72003;3950;Bocholt;2702;Tussen 15 en 64 jaar;1577;717;Ziekenhuis Maas en Kempen;Maaseik;0.1661382
72003;3950;Bocholt;2702;Tussen 15 en 64 jaar;1577;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.5332911
72003;3950;Bocholt;2702;65 jaar en ouder;938;243;Jessa Ziekenhuis;Hasselt;0.0501066
72003;3950;Bocholt;2702;65 jaar en ouder;938;371;Ziekenhuis Oost-Limburg;Genk;0.1972281
72003;3950;Bocholt;2702;65 jaar en ouder;938;717;Ziekenhuis Maas en Kempen;Maaseik;0.1823028
72003;3950;Bocholt;2702;65 jaar en ouder;938;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.510661
72004;3960;Bree;3311;Jonger dan 15 jaar;179;322;UZ Leuven;Leuven;0.1620112
72004;3960;Bree;3311;Jonger dan 15 jaar;179;371;Ziekenhuis Oost-Limburg;Genk;0.1675978
72004;3960;Bree;3311;Jonger dan 15 jaar;179;717;Ziekenhuis Maas en Kempen;Maaseik;0.4692737
72004;3960;Bree;3311;Jonger dan 15 jaar;179;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.1284916
72004;3960;Bree;3311;Tussen 15 en 64 jaar;1991;243;Jessa Ziekenhuis;Hasselt;0.0662983
72004;3960;Bree;3311;Tussen 15 en 64 jaar;1991;371;Ziekenhuis Oost-Limburg;Genk;0.260673
72004;3960;Bree;3311;Tussen 15 en 64 jaar;1991;717;Ziekenhuis Maas en Kempen;Maaseik;0.4213963
72004;3960;Bree;3311;Tussen 15 en 64 jaar;1991;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.1587142
72004;3960;Bree;3311;65 jaar en ouder;1141;243;Jessa Ziekenhuis;Hasselt;0.0569676
72004;3960;Bree;3311;65 jaar en ouder;1141;371;Ziekenhuis Oost-Limburg;Genk;0.2629273
72004;3960;Bree;3311;65 jaar en ouder;1141;717;Ziekenhuis Maas en Kempen;Maaseik;0.5293602
72004;3960;Bree;3311;65 jaar en ouder;1141;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.0937774
72018;3640;Kinrooi;2361;Jonger dan 15 jaar;126;322;UZ Leuven;Leuven;0.0952381
72018;3640;Kinrooi;2361;Jonger dan 15 jaar;126;371;Ziekenhuis Oost-Limburg;Genk;0.2460317
72018;3640;Kinrooi;2361;Jonger dan 15 jaar;126;717;Ziekenhuis Maas en Kempen;Maaseik;0.5793651
72018;3640;Kinrooi;2361;Tussen 15 en 64 jaar;1470;371;Ziekenhuis Oost-Limburg;Genk;0.2503401
72018;3640;Kinrooi;2361;Tussen 15 en 64 jaar;1470;717;Ziekenhuis Maas en Kempen;Maaseik;0.6244898
72018;3640;Kinrooi;2361;65 jaar en ouder;765;371;Ziekenhuis Oost-Limburg;Genk;0.2522876
72018;3640;Kinrooi;2361;65 jaar en ouder;765;717;Ziekenhuis Maas en Kempen;Maaseik;0.6797386
72020;3920;Lommel;7261;Jonger dan 15 jaar;563;102;Heilig-Hartziekenhuis;Mol;0.2912966
72020;3920;Lommel;7261;Jonger dan 15 jaar;563;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.0568384
72020;3920;Lommel;7261;Jonger dan 15 jaar;563;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.4884547
72020;3920;Lommel;7261;Tussen 15 en 64 jaar;4183;102;Heilig-Hartziekenhuis;Mol;0.079847
72020;3920;Lommel;7261;Tussen 15 en 64 jaar;4183;243;Jessa Ziekenhuis;Hasselt;0.106383
72020;3920;Lommel;7261;Tussen 15 en 64 jaar;4183;322;UZ Leuven;Leuven;0.0578532
72020;3920;Lommel;7261;Tussen 15 en 64 jaar;4183;371;Ziekenhuis Oost-Limburg;Genk;0.0535501
72020;3920;Lommel;7261;Tussen 15 en 64 jaar;4183;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.6378197
72020;3920;Lommel;7261;65 jaar en ouder;2515;102;Heilig-Hartziekenhuis;Mol;0.0596421
72020;3920;Lommel;7261;65 jaar en ouder;2515;243;Jessa Ziekenhuis;Hasselt;0.1037773
72020;3920;Lommel;7261;65 jaar en ouder;2515;322;UZ Leuven;Leuven;0.0707753
72020;3920;Lommel;7261;65 jaar en ouder;2515;371;Ziekenhuis Oost-Limburg;Genk;0.0500994
72020;3920;Lommel;7261;65 jaar en ouder;2515;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.6648111
72021;3680;Maaseik;5012;Jonger dan 15 jaar;288;322;UZ Leuven;Leuven;0.1319444
72021;3680;Maaseik;5012;Jonger dan 15 jaar;288;371;Ziekenhuis Oost-Limburg;Genk;0.3333333
72021;3680;Maaseik;5012;Jonger dan 15 jaar;288;717;Ziekenhuis Maas en Kempen;Maaseik;0.4861111
72021;3680;Maaseik;5012;Tussen 15 en 64 jaar;3046;322;UZ Leuven;Leuven;0.0682863
72021;3680;Maaseik;5012;Tussen 15 en 64 jaar;3046;371;Ziekenhuis Oost-Limburg;Genk;0.3565332
72021;3680;Maaseik;5012;Tussen 15 en 64 jaar;3046;717;Ziekenhuis Maas en Kempen;Maaseik;0.4760341
72021;3680;Maaseik;5012;65 jaar en ouder;1678;371;Ziekenhuis Oost-Limburg;Genk;0.2699642
72021;3680;Maaseik;5012;65 jaar en ouder;1678;717;Ziekenhuis Maas en Kempen;Maaseik;0.6507747
72025;3910;Neerpelt;3493;Jonger dan 15 jaar;250;371;Ziekenhuis Oost-Limburg;Genk;0.06
72025;3910;Neerpelt;3493;Jonger dan 15 jaar;250;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.768
72025;3910;Neerpelt;3493;Tussen 15 en 64 jaar;2059;243;Jessa Ziekenhuis;Hasselt;0.0718796
72025;3910;Neerpelt;3493;Tussen 15 en 64 jaar;2059;371;Ziekenhuis Oost-Limburg;Genk;0.0543953
72025;3910;Neerpelt;3493;Tussen 15 en 64 jaar;2059;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.7731909
72025;3910;Neerpelt;3493;65 jaar en ouder;1184;243;Jessa Ziekenhuis;Hasselt;0.0641892
72025;3910;Neerpelt;3493;65 jaar en ouder;1184;371;Ziekenhuis Oost-Limburg;Genk;0.0760135
72025;3910;Neerpelt;3493;65 jaar en ouder;1184;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.7947635
72029;3900;Overpelt;3547;Jonger dan 15 jaar;259;322;UZ Leuven;Leuven;0.0772201
72029;3900;Overpelt;3547;Jonger dan 15 jaar;259;709;AZ St.-Dimpna;Geel;0.0617761
72029;3900;Overpelt;3547;Jonger dan 15 jaar;259;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.6988417
72029;3900;Overpelt;3547;Tussen 15 en 64 jaar;2120;243;Jessa Ziekenhuis;Hasselt;0.0778302
72029;3900;Overpelt;3547;Tussen 15 en 64 jaar;2120;322;UZ Leuven;Leuven;0.0882075
72029;3900;Overpelt;3547;Tussen 15 en 64 jaar;2120;371;Ziekenhuis Oost-Limburg;Genk;0.05
72029;3900;Overpelt;3547;Tussen 15 en 64 jaar;2120;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.7325472
72029;3900;Overpelt;3547;65 jaar en ouder;1168;243;Jessa Ziekenhuis;Hasselt;0.0530822
72029;3900;Overpelt;3547;65 jaar en ouder;1168;371;Ziekenhuis Oost-Limburg;Genk;0.0684932
72029;3900;Overpelt;3547;65 jaar en ouder;1168;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.8184932
72030;3990;Peer;3683;Jonger dan 15 jaar;294;243;Jessa Ziekenhuis;Hasselt;0.0612245
72030;3990;Peer;3683;Jonger dan 15 jaar;294;322;UZ Leuven;Leuven;0.1496599
72030;3990;Peer;3683;Jonger dan 15 jaar;294;371;Ziekenhuis Oost-Limburg;Genk;0.1156463
72030;3990;Peer;3683;Jonger dan 15 jaar;294;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.0544218
72030;3990;Peer;3683;Jonger dan 15 jaar;294;717;Ziekenhuis Maas en Kempen;Maaseik;0.0680272
72030;3990;Peer;3683;Jonger dan 15 jaar;294;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.4863946
72030;3990;Peer;3683;Tussen 15 en 64 jaar;2288;243;Jessa Ziekenhuis;Hasselt;0.1263112
72030;3990;Peer;3683;Tussen 15 en 64 jaar;2288;371;Ziekenhuis Oost-Limburg;Genk;0.1555944
72030;3990;Peer;3683;Tussen 15 en 64 jaar;2288;717;Ziekenhuis Maas en Kempen;Maaseik;0.0655594
72030;3990;Peer;3683;Tussen 15 en 64 jaar;2288;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.534965
72030;3990;Peer;3683;65 jaar en ouder;1101;243;Jessa Ziekenhuis;Hasselt;0.1044505
72030;3990;Peer;3683;65 jaar en ouder;1101;322;UZ Leuven;Leuven;0.0635786
72030;3990;Peer;3683;65 jaar en ouder;1101;371;Ziekenhuis Oost-Limburg;Genk;0.181653
72030;3990;Peer;3683;65 jaar en ouder;1101;717;Ziekenhuis Maas en Kempen;Maaseik;0.0572207
72030;3990;Peer;3683;65 jaar en ouder;1101;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.5712988
72037;3930;Hamont-Achel;3573;Jonger dan 15 jaar;248;322;UZ Leuven;Leuven;0.3104839
72037;3930;Hamont-Achel;3573;Jonger dan 15 jaar;248;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.5927419
72037;3930;Hamont-Achel;3573;Tussen 15 en 64 jaar;1872;243;Jessa Ziekenhuis;Hasselt;0.0576923
72037;3930;Hamont-Achel;3573;Tussen 15 en 64 jaar;1872;371;Ziekenhuis Oost-Limburg;Genk;0.0598291
72037;3930;Hamont-Achel;3573;Tussen 15 en 64 jaar;1872;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.8023504
72037;3930;Hamont-Achel;3573;65 jaar en ouder;1453;243;Jessa Ziekenhuis;Hasselt;0.0598761
72037;3930;Hamont-Achel;3573;65 jaar en ouder;1453;371;Ziekenhuis Oost-Limburg;Genk;0.0605643
72037;3930;Hamont-Achel;3573;65 jaar en ouder;1453;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.8251893
72038;3940;Hechtel-Eksel;2499;Jonger dan 15 jaar;208;243;Jessa Ziekenhuis;Hasselt;0.1057692
72038;3940;Hechtel-Eksel;2499;Jonger dan 15 jaar;208;322;UZ Leuven;Leuven;0.0528846
72038;3940;Hechtel-Eksel;2499;Jonger dan 15 jaar;208;371;Ziekenhuis Oost-Limburg;Genk;0.0817308
72038;3940;Hechtel-Eksel;2499;Jonger dan 15 jaar;208;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.0817308
72038;3940;Hechtel-Eksel;2499;Jonger dan 15 jaar;208;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.5817308
72038;3940;Hechtel-Eksel;2499;Tussen 15 en 64 jaar;1435;243;Jessa Ziekenhuis;Hasselt;0.1351916
72038;3940;Hechtel-Eksel;2499;Tussen 15 en 64 jaar;1435;322;UZ Leuven;Leuven;0.0703833
72038;3940;Hechtel-Eksel;2499;Tussen 15 en 64 jaar;1435;371;Ziekenhuis Oost-Limburg;Genk;0.1017422
72038;3940;Hechtel-Eksel;2499;Tussen 15 en 64 jaar;1435;714;Sint-Franciskusziekenhuis;Heusden-Zolder;0.0675958
72038;3940;Hechtel-Eksel;2499;Tussen 15 en 64 jaar;1435;719;Mariaziekenhuis Noord-Limburg;Overpelt;0.5679443
