code_ins;code_postal;commune_patient;nombre_de_séjours_par_comunne_patient;catégorie;nombre_de_séjours_par_hôpital_comunne_patient;numéro_agrément_hôpital;dénomination;commune_hôpital;part_de_marché
62122;4870;Trooz;1110;65 ans et plus;425;20;CHR de Verviers;Verviers;0.1105882
62122;4870;Trooz;1110;65 ans et plus;425;412;CHR de la Citadelle;Liège;0.0870588
62122;4870;Trooz;1110;65 ans et plus;425;707;CHU Sart Tilman;Liège;0.6352941
63001;4770;Amblève;749;Moins de 15 ans;27;4;Clinique Reine Astrid;Malmedy;0.5925926
63001;4770;Amblève;749;Moins de 15 ans;27;15;Sint-Nikolaus-Hospital;Eupen;0.1111111
63001;4770;Amblève;749;Moins de 15 ans;27;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.1111111
63001;4770;Amblève;749;Moins de 15 ans;27;412;CHR de la Citadelle;Liège;0.0740741
63001;4770;Amblève;749;Moins de 15 ans;27;707;CHU Sart Tilman;Liège;0.0740741
63001;4770;Amblève;749;De 15 à 64 ans;388;4;Clinique Reine Astrid;Malmedy;0.1056701
63001;4770;Amblève;749;De 15 à 64 ans;388;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.6185567
63001;4770;Amblève;749;De 15 à 64 ans;388;412;CHR de la Citadelle;Liège;0.0747423
63001;4770;Amblève;749;De 15 à 64 ans;388;707;CHU Sart Tilman;Liège;0.0670103
63001;4770;Amblève;749;65 ans et plus;334;4;Clinique Reine Astrid;Malmedy;0.1287425
63001;4770;Amblève;749;65 ans et plus;334;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.6586826
63001;4770;Amblève;749;65 ans et plus;334;412;CHR de la Citadelle;Liège;0.0748503
63001;4770;Amblève;749;65 ans et plus;334;707;CHU Sart Tilman;Liège;0.0598802
63003;4880;Aubel;435;Moins de 15 ans;22;20;CHR de Verviers;Verviers;0.3181818
63003;4880;Aubel;435;Moins de 15 ans;22;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.1818182
63003;4880;Aubel;435;Moins de 15 ans;22;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0909091
63003;4880;Aubel;435;Moins de 15 ans;22;412;CHR de la Citadelle;Liège;0.3181818
63003;4880;Aubel;435;De 15 à 64 ans;215;20;CHR de Verviers;Verviers;0.3302326
63003;4880;Aubel;435;De 15 à 64 ans;215;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.1209302
63003;4880;Aubel;435;De 15 à 64 ans;215;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0790698
63003;4880;Aubel;435;De 15 à 64 ans;215;412;CHR de la Citadelle;Liège;0.1534884
63003;4880;Aubel;435;De 15 à 64 ans;215;707;CHU Sart Tilman;Liège;0.1302326
63003;4880;Aubel;435;65 ans et plus;198;20;CHR de Verviers;Verviers;0.4393939
63003;4880;Aubel;435;65 ans et plus;198;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.1313131
63003;4880;Aubel;435;65 ans et plus;198;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0909091
63003;4880;Aubel;435;65 ans et plus;198;412;CHR de la Citadelle;Liège;0.0757576
63003;4880;Aubel;435;65 ans et plus;198;707;CHU Sart Tilman;Liège;0.1717172
63004;4837;Baelen (Liège);509;Moins de 15 ans;56;15;Sint-Nikolaus-Hospital;Eupen;0.6428571
63004;4837;Baelen (Liège);509;Moins de 15 ans;56;20;CHR de Verviers;Verviers;0.0714286
63004;4837;Baelen (Liège);509;Moins de 15 ans;56;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0535714
63004;4837;Baelen (Liège);509;Moins de 15 ans;56;412;CHR de la Citadelle;Liège;0.1785714
63004;4837;Baelen (Liège);509;De 15 à 64 ans;280;15;Sint-Nikolaus-Hospital;Eupen;0.4
63004;4837;Baelen (Liège);509;De 15 à 64 ans;280;20;CHR de Verviers;Verviers;0.2
63004;4837;Baelen (Liège);509;De 15 à 64 ans;280;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0678571
63004;4837;Baelen (Liège);509;De 15 à 64 ans;280;412;CHR de la Citadelle;Liège;0.1071429
63004;4837;Baelen (Liège);509;De 15 à 64 ans;280;707;CHU Sart Tilman;Liège;0.1178571
63004;4837;Baelen (Liège);509;65 ans et plus;173;15;Sint-Nikolaus-Hospital;Eupen;0.5549133
63004;4837;Baelen (Liège);509;65 ans et plus;173;20;CHR de Verviers;Verviers;0.1387283
63004;4837;Baelen (Liège);509;65 ans et plus;173;412;CHR de la Citadelle;Liège;0.1040462
63004;4837;Baelen (Liège);509;65 ans et plus;173;707;CHU Sart Tilman;Liège;0.0520231
63012;4760;Bullange;864;Moins de 15 ans;46;4;Clinique Reine Astrid;Malmedy;0.4347826
63012;4760;Bullange;864;Moins de 15 ans;46;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.2173913
63012;4760;Bullange;864;Moins de 15 ans;46;412;CHR de la Citadelle;Liège;0.2391304
63012;4760;Bullange;864;De 15 à 64 ans;392;4;Clinique Reine Astrid;Malmedy;0.1428571
63012;4760;Bullange;864;De 15 à 64 ans;392;15;Sint-Nikolaus-Hospital;Eupen;0.0841837
63012;4760;Bullange;864;De 15 à 64 ans;392;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.5688776
63012;4760;Bullange;864;De 15 à 64 ans;392;412;CHR de la Citadelle;Liège;0.0637755
63012;4760;Bullange;864;65 ans et plus;426;4;Clinique Reine Astrid;Malmedy;0.2183099
63012;4760;Bullange;864;65 ans et plus;426;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.5469484
63012;4760;Bullange;864;65 ans et plus;426;707;CHU Sart Tilman;Liège;0.0680751
63013;4750;Butgenbach;834;Moins de 15 ans;31;4;Clinique Reine Astrid;Malmedy;0.6129032
63013;4750;Butgenbach;834;Moins de 15 ans;31;15;Sint-Nikolaus-Hospital;Eupen;0.1290323
63013;4750;Butgenbach;834;Moins de 15 ans;31;42;Centre Hospitalier Bois de l'Abbaye;Seraing;0.0645161
63013;4750;Butgenbach;834;Moins de 15 ans;31;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0645161
63013;4750;Butgenbach;834;Moins de 15 ans;31;403;Cliniques Universitaires Saint-Luc;Woluwe-Saint-Lambert;0.0645161
63013;4750;Butgenbach;834;De 15 à 64 ans;392;4;Clinique Reine Astrid;Malmedy;0.1887755
63013;4750;Butgenbach;834;De 15 à 64 ans;392;15;Sint-Nikolaus-Hospital;Eupen;0.1734694
63013;4750;Butgenbach;834;De 15 à 64 ans;392;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.4081633
63013;4750;Butgenbach;834;De 15 à 64 ans;392;707;CHU Sart Tilman;Liège;0.0688776
63013;4750;Butgenbach;834;65 ans et plus;411;4;Clinique Reine Astrid;Malmedy;0.379562
63013;4750;Butgenbach;834;65 ans et plus;411;15;Sint-Nikolaus-Hospital;Eupen;0.1459854
63013;4750;Butgenbach;834;65 ans et plus;411;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.2992701
63013;4750;Butgenbach;834;65 ans et plus;411;412;CHR de la Citadelle;Liège;0.0632603
63020;4820;Dison;1675;Moins de 15 ans;250;20;CHR de Verviers;Verviers;0.556
63020;4820;Dison;1675;Moins de 15 ans;250;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.096
63020;4820;Dison;1675;Moins de 15 ans;250;412;CHR de la Citadelle;Liège;0.228
63020;4820;Dison;1675;Moins de 15 ans;250;707;CHU Sart Tilman;Liège;0.068
63020;4820;Dison;1675;De 15 à 64 ans;928;20;CHR de Verviers;Verviers;0.6131466
63020;4820;Dison;1675;De 15 à 64 ans;928;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0872845
63020;4820;Dison;1675;De 15 à 64 ans;928;412;CHR de la Citadelle;Liège;0.0926724
63020;4820;Dison;1675;De 15 à 64 ans;928;707;CHU Sart Tilman;Liège;0.0959052
63020;4820;Dison;1675;65 ans et plus;497;20;CHR de Verviers;Verviers;0.6881288
63020;4820;Dison;1675;65 ans et plus;497;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.1187123
63020;4820;Dison;1675;65 ans et plus;497;707;CHU Sart Tilman;Liège;0.0865191
63023;4700;Eupen;2595;Moins de 15 ans;223;15;Sint-Nikolaus-Hospital;Eupen;0.7847534
63023;4700;Eupen;2595;Moins de 15 ans;223;412;CHR de la Citadelle;Liège;0.1300448
63023;4700;Eupen;2595;De 15 à 64 ans;1169;15;Sint-Nikolaus-Hospital;Eupen;0.7348161
63023;4700;Eupen;2595;De 15 à 64 ans;1169;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.0581694
63023;4700;Eupen;2595;De 15 à 64 ans;1169;412;CHR de la Citadelle;Liège;0.0778443
63023;4700;Eupen;2595;65 ans et plus;1203;15;Sint-Nikolaus-Hospital;Eupen;0.8137988
63023;4700;Eupen;2595;65 ans et plus;1203;412;CHR de la Citadelle;Liège;0.0739817
63035;4650;Herve;1696;Moins de 15 ans;163;20;CHR de Verviers;Verviers;0.3742331
63035;4650;Herve;1696;Moins de 15 ans;163;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.1656442
63035;4650;Herve;1696;Moins de 15 ans;163;412;CHR de la Citadelle;Liège;0.1717791
63035;4650;Herve;1696;Moins de 15 ans;163;707;CHU Sart Tilman;Liège;0.190184
63035;4650;Herve;1696;De 15 à 64 ans;922;20;CHR de Verviers;Verviers;0.3394794
63035;4650;Herve;1696;De 15 à 64 ans;922;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0618221
63035;4650;Herve;1696;De 15 à 64 ans;922;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0889371
63035;4650;Herve;1696;De 15 à 64 ans;922;412;CHR de la Citadelle;Liège;0.1843818
63035;4650;Herve;1696;De 15 à 64 ans;922;707;CHU Sart Tilman;Liège;0.186551
63035;4650;Herve;1696;65 ans et plus;611;20;CHR de Verviers;Verviers;0.502455
63035;4650;Herve;1696;65 ans et plus;611;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0801964
63035;4650;Herve;1696;65 ans et plus;611;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.091653
63035;4650;Herve;1696;65 ans et plus;611;412;CHR de la Citadelle;Liège;0.1243863
63035;4650;Herve;1696;65 ans et plus;611;707;CHU Sart Tilman;Liège;0.1260229
63038;4845;Jalhay;739;Moins de 15 ans;45;20;CHR de Verviers;Verviers;0.6222222
63038;4845;Jalhay;739;Moins de 15 ans;45;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0666667
63038;4845;Jalhay;739;Moins de 15 ans;45;412;CHR de la Citadelle;Liège;0.2
63038;4845;Jalhay;739;De 15 à 64 ans;426;20;CHR de Verviers;Verviers;0.5093897
63038;4845;Jalhay;739;De 15 à 64 ans;426;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0938967
63038;4845;Jalhay;739;De 15 à 64 ans;426;412;CHR de la Citadelle;Liège;0.1056338
63038;4845;Jalhay;739;De 15 à 64 ans;426;707;CHU Sart Tilman;Liège;0.0892019
63038;4845;Jalhay;739;65 ans et plus;268;20;CHR de Verviers;Verviers;0.5597015
63038;4845;Jalhay;739;65 ans et plus;268;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0895522
63038;4845;Jalhay;739;65 ans et plus;268;707;CHU Sart Tilman;Liège;0.130597
63040;4720;La Calamine;1001;Moins de 15 ans;82;15;Sint-Nikolaus-Hospital;Eupen;0.8170732
63040;4720;La Calamine;1001;Moins de 15 ans;82;412;CHR de la Citadelle;Liège;0.1219512
63040;4720;La Calamine;1001;De 15 à 64 ans;401;15;Sint-Nikolaus-Hospital;Eupen;0.6309227
63040;4720;La Calamine;1001;De 15 à 64 ans;401;20;CHR de Verviers;Verviers;0.0673317
63040;4720;La Calamine;1001;De 15 à 64 ans;401;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.0573566
63040;4720;La Calamine;1001;De 15 à 64 ans;401;412;CHR de la Citadelle;Liège;0.0947631
63040;4720;La Calamine;1001;65 ans et plus;518;15;Sint-Nikolaus-Hospital;Eupen;0.7490347
63040;4720;La Calamine;1001;65 ans et plus;518;20;CHR de Verviers;Verviers;0.0501931
63040;4720;La Calamine;1001;65 ans et plus;518;412;CHR de la Citadelle;Liège;0.1003861
63045;4990;Lierneux;570;Moins de 15 ans;27;4;Clinique Reine Astrid;Malmedy;0.3333333
63045;4990;Lierneux;570;Moins de 15 ans;27;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.3333333
63045;4990;Lierneux;570;Moins de 15 ans;27;412;CHR de la Citadelle;Liège;0.2222222
63045;4990;Lierneux;570;De 15 à 64 ans;329;4;Clinique Reine Astrid;Malmedy;0.3343465
63045;4990;Lierneux;570;De 15 à 64 ans;329;164;Vivalia - IFAC;Marche-en-Famenne;0.106383
63045;4990;Lierneux;570;De 15 à 64 ans;329;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.1094225
63045;4990;Lierneux;570;De 15 à 64 ans;329;412;CHR de la Citadelle;Liège;0.0759878
63045;4990;Lierneux;570;De 15 à 64 ans;329;707;CHU Sart Tilman;Liège;0.2370821
63045;4990;Lierneux;570;65 ans et plus;214;4;Clinique Reine Astrid;Malmedy;0.2897196
63045;4990;Lierneux;570;65 ans et plus;214;164;Vivalia - IFAC;Marche-en-Famenne;0.1214953
63045;4990;Lierneux;570;65 ans et plus;214;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.0841121
63045;4990;Lierneux;570;65 ans et plus;214;412;CHR de la Citadelle;Liège;0.0514019
63045;4990;Lierneux;570;65 ans et plus;214;707;CHU Sart Tilman;Liège;0.3411215
63046;4830;Limbourg;608;Moins de 15 ans;53;15;Sint-Nikolaus-Hospital;Eupen;0.2075472
63046;4830;Limbourg;608;Moins de 15 ans;53;20;CHR de Verviers;Verviers;0.4716981
63046;4830;Limbourg;608;Moins de 15 ans;53;412;CHR de la Citadelle;Liège;0.2075472
63046;4830;Limbourg;608;Moins de 15 ans;53;707;CHU Sart Tilman;Liège;0.0566038
63046;4830;Limbourg;608;De 15 à 64 ans;314;15;Sint-Nikolaus-Hospital;Eupen;0.156051
63046;4830;Limbourg;608;De 15 à 64 ans;314;20;CHR de Verviers;Verviers;0.4713376
63046;4830;Limbourg;608;De 15 à 64 ans;314;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0796178
63046;4830;Limbourg;608;De 15 à 64 ans;314;412;CHR de la Citadelle;Liège;0.0796178
63046;4830;Limbourg;608;De 15 à 64 ans;314;707;CHU Sart Tilman;Liège;0.0828025
63046;4830;Limbourg;608;65 ans et plus;241;15;Sint-Nikolaus-Hospital;Eupen;0.2946058
63046;4830;Limbourg;608;65 ans et plus;241;20;CHR de Verviers;Verviers;0.4813278
63046;4830;Limbourg;608;65 ans et plus;241;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0871369
63046;4830;Limbourg;608;65 ans et plus;241;412;CHR de la Citadelle;Liège;0.0622407
63048;4710;Lontzen;619;Moins de 15 ans;45;15;Sint-Nikolaus-Hospital;Eupen;0.6888889
63048;4710;Lontzen;619;Moins de 15 ans;45;20;CHR de Verviers;Verviers;0.0666667
63048;4710;Lontzen;619;Moins de 15 ans;45;412;CHR de la Citadelle;Liège;0.1777778
63048;4710;Lontzen;619;De 15 à 64 ans;271;15;Sint-Nikolaus-Hospital;Eupen;0.704797
63048;4710;Lontzen;619;De 15 à 64 ans;271;20;CHR de Verviers;Verviers;0.0811808
63048;4710;Lontzen;619;De 15 à 64 ans;271;412;CHR de la Citadelle;Liège;0.0516605
63048;4710;Lontzen;619;De 15 à 64 ans;271;707;CHU Sart Tilman;Liège;0.0590406
63048;4710;Lontzen;619;65 ans et plus;303;15;Sint-Nikolaus-Hospital;Eupen;0.7623762
63048;4710;Lontzen;619;65 ans et plus;303;20;CHR de Verviers;Verviers;0.0792079
63049;4960;Malmedy;2095;Moins de 15 ans;147;4;Clinique Reine Astrid;Malmedy;0.6054422
63049;4960;Malmedy;2095;Moins de 15 ans;147;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0884354
63049;4960;Malmedy;2095;Moins de 15 ans;147;412;CHR de la Citadelle;Liège;0.1632653
63049;4960;Malmedy;2095;De 15 à 64 ans;999;4;Clinique Reine Astrid;Malmedy;0.5895896
63049;4960;Malmedy;2095;De 15 à 64 ans;999;20;CHR de Verviers;Verviers;0.0730731
63049;4960;Malmedy;2095;De 15 à 64 ans;999;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.0540541
63049;4960;Malmedy;2095;De 15 à 64 ans;999;412;CHR de la Citadelle;Liège;0.0760761
63049;4960;Malmedy;2095;De 15 à 64 ans;999;707;CHU Sart Tilman;Liège;0.0750751
63049;4960;Malmedy;2095;65 ans et plus;949;4;Clinique Reine Astrid;Malmedy;0.6754478
63049;4960;Malmedy;2095;65 ans et plus;949;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.0737619
63049;4960;Malmedy;2095;65 ans et plus;949;412;CHR de la Citadelle;Liège;0.0748156
63049;4960;Malmedy;2095;65 ans et plus;949;707;CHU Sart Tilman;Liège;0.0800843
63057;4877;Olne;483;Moins de 15 ans;31;20;CHR de Verviers;Verviers;0.0645161
63057;4877;Olne;483;Moins de 15 ans;31;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.1612903
63057;4877;Olne;483;Moins de 15 ans;31;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0645161
63057;4877;Olne;483;Moins de 15 ans;31;322;UZ Leuven;Louvain;0.0645161
63057;4877;Olne;483;Moins de 15 ans;31;412;CHR de la Citadelle;Liège;0.1612903
63057;4877;Olne;483;Moins de 15 ans;31;707;CHU Sart Tilman;Liège;0.4516129
63057;4877;Olne;483;De 15 à 64 ans;230;20;CHR de Verviers;Verviers;0.1173913
63057;4877;Olne;483;De 15 à 64 ans;230;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0695652
63057;4877;Olne;483;De 15 à 64 ans;230;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0521739
63057;4877;Olne;483;De 15 à 64 ans;230;412;CHR de la Citadelle;Liège;0.173913
63057;4877;Olne;483;De 15 à 64 ans;230;707;CHU Sart Tilman;Liège;0.4478261
63057;4877;Olne;483;65 ans et plus;222;20;CHR de Verviers;Verviers;0.1531532
63057;4877;Olne;483;65 ans et plus;222;42;Centre Hospitalier Bois de l'Abbaye;Seraing;0.0765766
63057;4877;Olne;483;65 ans et plus;222;412;CHR de la Citadelle;Liège;0.1576577
63057;4877;Olne;483;65 ans et plus;222;707;CHU Sart Tilman;Liège;0.4954955
63058;4860;Pepinster;933;Moins de 15 ans;107;20;CHR de Verviers;Verviers;0.5607477
63058;4860;Pepinster;933;Moins de 15 ans;107;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0841121
63058;4860;Pepinster;933;Moins de 15 ans;107;412;CHR de la Citadelle;Liège;0.2056075
63058;4860;Pepinster;933;Moins de 15 ans;107;707;CHU Sart Tilman;Liège;0.0654206
63058;4860;Pepinster;933;De 15 à 64 ans;507;20;CHR de Verviers;Verviers;0.4911243
63058;4860;Pepinster;933;De 15 à 64 ans;507;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.1282051
63058;4860;Pepinster;933;De 15 à 64 ans;507;412;CHR de la Citadelle;Liège;0.0788955
63058;4860;Pepinster;933;De 15 à 64 ans;507;707;CHU Sart Tilman;Liège;0.1499014
63058;4860;Pepinster;933;65 ans et plus;319;20;CHR de Verviers;Verviers;0.5768025
63058;4860;Pepinster;933;65 ans et plus;319;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.1347962
63058;4860;Pepinster;933;65 ans et plus;319;412;CHR de la Citadelle;Liège;0.0564263
63058;4860;Pepinster;933;65 ans et plus;319;707;CHU Sart Tilman;Liège;0.153605
63061;4730;Raeren;792;Moins de 15 ans;70;15;Sint-Nikolaus-Hospital;Eupen;0.9571429
63061;4730;Raeren;792;De 15 à 64 ans;337;15;Sint-Nikolaus-Hospital;Eupen;0.735905
63061;4730;Raeren;792;De 15 à 64 ans;337;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.0504451
63061;4730;Raeren;792;De 15 à 64 ans;337;412;CHR de la Citadelle;Liège;0.1038576
63061;4730;Raeren;792;65 ans et plus;385;15;Sint-Nikolaus-Hospital;Eupen;0.8545455
63061;4730;Raeren;792;65 ans et plus;385;412;CHR de la Citadelle;Liège;0.0675325
63067;4780;Saint-Vith;1444;Moins de 15 ans;66;4;Clinique Reine Astrid;Malmedy;0.5
63067;4780;Saint-Vith;1444;Moins de 15 ans;66;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0909091
63067;4780;Saint-Vith;1444;Moins de 15 ans;66;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0606061
63067;4780;Saint-Vith;1444;Moins de 15 ans;66;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.0757576
63067;4780;Saint-Vith;1444;Moins de 15 ans;66;412;CHR de la Citadelle;Liège;0.1818182
63067;4780;Saint-Vith;1444;De 15 à 64 ans;713;4;Clinique Reine Astrid;Malmedy;0.0659187
63067;4780;Saint-Vith;1444;De 15 à 64 ans;713;15;Sint-Nikolaus-Hospital;Eupen;0.0546985
63067;4780;Saint-Vith;1444;De 15 à 64 ans;713;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.6676017
63067;4780;Saint-Vith;1444;De 15 à 64 ans;713;412;CHR de la Citadelle;Liège;0.056101
63067;4780;Saint-Vith;1444;De 15 à 64 ans;713;707;CHU Sart Tilman;Liège;0.0504909
63067;4780;Saint-Vith;1444;65 ans et plus;665;4;Clinique Reine Astrid;Malmedy;0.0646617
63067;4780;Saint-Vith;1444;65 ans et plus;665;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.7172932
63067;4780;Saint-Vith;1444;65 ans et plus;665;707;CHU Sart Tilman;Liège;0.0541353
63072;4900;Spa;1338;Moins de 15 ans;108;4;Clinique Reine Astrid;Malmedy;0.0555556
63072;4900;Spa;1338;Moins de 15 ans;108;20;CHR de Verviers;Verviers;0.462963
63072;4900;Spa;1338;Moins de 15 ans;108;412;CHR de la Citadelle;Liège;0.3611111
63072;4900;Spa;1338;De 15 à 64 ans;629;4;Clinique Reine Astrid;Malmedy;0.0874404
63072;4900;Spa;1338;De 15 à 64 ans;629;20;CHR de Verviers;Verviers;0.518283
63072;4900;Spa;1338;De 15 à 64 ans;629;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0683625
63072;4900;Spa;1338;De 15 à 64 ans;629;412;CHR de la Citadelle;Liège;0.0763116
63072;4900;Spa;1338;De 15 à 64 ans;629;707;CHU Sart Tilman;Liège;0.09062
63072;4900;Spa;1338;65 ans et plus;601;4;Clinique Reine Astrid;Malmedy;0.0582363
63072;4900;Spa;1338;65 ans et plus;601;20;CHR de Verviers;Verviers;0.5640599
63072;4900;Spa;1338;65 ans et plus;601;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0965058
63072;4900;Spa;1338;65 ans et plus;601;412;CHR de la Citadelle;Liège;0.0648918
63072;4900;Spa;1338;65 ans et plus;601;707;CHU Sart Tilman;Liège;0.1231281
63073;4970;Stavelot;957;Moins de 15 ans;64;4;Clinique Reine Astrid;Malmedy;0.578125
63073;4970;Stavelot;957;Moins de 15 ans;64;20;CHR de Verviers;Verviers;0.140625
63073;4970;Stavelot;957;Moins de 15 ans;64;412;CHR de la Citadelle;Liège;0.1875
63073;4970;Stavelot;957;De 15 à 64 ans;477;4;Clinique Reine Astrid;Malmedy;0.4255765
63073;4970;Stavelot;957;De 15 à 64 ans;477;20;CHR de Verviers;Verviers;0.1698113
63073;4970;Stavelot;957;De 15 à 64 ans;477;257;Klinik St. Josef Saint-Vith;Saint-Vith;0.0628931
63073;4970;Stavelot;957;De 15 à 64 ans;477;412;CHR de la Citadelle;Liège;0.0733753
63073;4970;Stavelot;957;De 15 à 64 ans;477;707;CHU Sart Tilman;Liège;0.0859539
63073;4970;Stavelot;957;65 ans et plus;416;4;Clinique Reine Astrid;Malmedy;0.5600962
63073;4970;Stavelot;957;65 ans et plus;416;20;CHR de Verviers;Verviers;0.1298077
63073;4970;Stavelot;957;65 ans et plus;416;412;CHR de la Citadelle;Liège;0.0745192
63073;4970;Stavelot;957;65 ans et plus;416;707;CHU Sart Tilman;Liège;0.1298077
63075;4987;Stoumont;406;Moins de 15 ans;15;4;Clinique Reine Astrid;Malmedy;0.1333333
63075;4987;Stoumont;406;Moins de 15 ans;15;20;CHR de Verviers;Verviers;0.2
63075;4987;Stoumont;406;Moins de 15 ans;15;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.0666667
63075;4987;Stoumont;406;Moins de 15 ans;15;412;CHR de la Citadelle;Liège;0.4
63075;4987;Stoumont;406;Moins de 15 ans;15;707;CHU Sart Tilman;Liège;0.2
63075;4987;Stoumont;406;De 15 à 64 ans;202;4;Clinique Reine Astrid;Malmedy;0.2673267
63075;4987;Stoumont;406;De 15 à 64 ans;202;20;CHR de Verviers;Verviers;0.1287129
63075;4987;Stoumont;406;De 15 à 64 ans;202;412;CHR de la Citadelle;Liège;0.1287129
63075;4987;Stoumont;406;De 15 à 64 ans;202;707;CHU Sart Tilman;Liège;0.2920792
63075;4987;Stoumont;406;65 ans et plus;189;4;Clinique Reine Astrid;Malmedy;0.3121693
63075;4987;Stoumont;406;65 ans et plus;189;20;CHR de Verviers;Verviers;0.0952381
63075;4987;Stoumont;406;65 ans et plus;189;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0740741
63075;4987;Stoumont;406;65 ans et plus;189;412;CHR de la Citadelle;Liège;0.0529101
63075;4987;Stoumont;406;65 ans et plus;189;707;CHU Sart Tilman;Liège;0.3544974
63076;4910;Theux;1105;Moins de 15 ans;117;20;CHR de Verviers;Verviers;0.4529915
63076;4910;Theux;1105;Moins de 15 ans;117;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.1709402
63076;4910;Theux;1105;Moins de 15 ans;117;412;CHR de la Citadelle;Liège;0.2564103
63076;4910;Theux;1105;De 15 à 64 ans;544;20;CHR de Verviers;Verviers;0.4227941
63076;4910;Theux;1105;De 15 à 64 ans;544;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.1360294
63076;4910;Theux;1105;De 15 à 64 ans;544;412;CHR de la Citadelle;Liège;0.0845588
63076;4910;Theux;1105;De 15 à 64 ans;544;707;CHU Sart Tilman;Liège;0.1856618
63076;4910;Theux;1105;65 ans et plus;444;20;CHR de Verviers;Verviers;0.5112613
63076;4910;Theux;1105;65 ans et plus;444;158;Centre Hospitalier Saint-Vincent - Sainte-Élisabeth;Liège;0.1193694
63076;4910;Theux;1105;65 ans et plus;444;412;CHR de la Citadelle;Liège;0.0585586
63076;4910;Theux;1105;65 ans et plus;444;707;CHU Sart Tilman;Liège;0.1914414
63079;4800;Verviers;6034;Moins de 15 ans;726;20;CHR de Verviers;Verviers;0.6267218
63079;4800;Verviers;6034;Moins de 15 ans;726;152;Centre Hospitalier Chrétien - St Joseph;Liège;0.0550964
63079;4800;Verviers;6034;Moins de 15 ans;726;412;CHR de la Citadelle;Liège;0.2217631
63079;4800;Verviers;6034;De 15 à 64 ans;3174;20;CHR de Verviers;Verviers;0.6093258
