nis_code_patiënt;postcode_patiënt;gemeente_patiënt;aantal_verblijven_per_gemeente;categorie;aantal_verblijven_per_ziekenhuis_gemeente_patient;erkenningsnummer_ziekenhuis;naam_ziekenhuis;gemeente_ziekenhuis;marktaandeel
84009;6880;Bertrix;1503;Jonger dan 15 jaar;137;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7226277
84009;6880;Bertrix;1503;Jonger dan 15 jaar;137;412;CHR de la Citadelle;Luik;0.0875912
84009;6880;Bertrix;1503;Tussen 15 en 64 jaar;787;39;CHU UCL Namur;Yvoir;0.0825921
84009;6880;Bertrix;1503;Tussen 15 en 64 jaar;787;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6937738
84009;6880;Bertrix;1503;65 jaar en ouder;579;39;CHU UCL Namur;Yvoir;0.1036269
84009;6880;Bertrix;1503;65 jaar en ouder;579;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7685665
84010;6830;Bouillon;962;Jonger dan 15 jaar;66;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.5454545
84010;6830;Bouillon;962;Jonger dan 15 jaar;66;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1363636
84010;6830;Bouillon;962;Jonger dan 15 jaar;66;412;CHR de la Citadelle;Luik;0.1666667
84010;6830;Bouillon;962;Tussen 15 en 64 jaar;487;39;CHU UCL Namur;Yvoir;0.1026694
84010;6830;Bouillon;962;Tussen 15 en 64 jaar;487;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6283368
84010;6830;Bouillon;962;Tussen 15 en 64 jaar;487;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.0595483
84010;6830;Bouillon;962;65 jaar en ouder;409;39;CHU UCL Namur;Yvoir;0.0904645
84010;6830;Bouillon;962;65 jaar en ouder;409;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7530562
84016;6929;Daverdisse;243;Jonger dan 15 jaar;14;6;CHR Sambre et Meuse;Namen;0.0714286
84016;6929;Daverdisse;243;Jonger dan 15 jaar;14;164;Vivalia - IFAC;Marche-en-Famenne;0.0714286
84016;6929;Daverdisse;243;Jonger dan 15 jaar;14;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6428571
84016;6929;Daverdisse;243;Jonger dan 15 jaar;14;264;CHU UCL Namur;Dinant;0.1428571
84016;6929;Daverdisse;243;Jonger dan 15 jaar;14;412;CHR de la Citadelle;Luik;0.0714286
84016;6929;Daverdisse;243;Tussen 15 en 64 jaar;101;39;CHU UCL Namur;Yvoir;0.1287129
84016;6929;Daverdisse;243;Tussen 15 en 64 jaar;101;166;CHU UCL Namur;Namen;0.0792079
84016;6929;Daverdisse;243;Tussen 15 en 64 jaar;101;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.3366337
84016;6929;Daverdisse;243;Tussen 15 en 64 jaar;101;264;CHU UCL Namur;Dinant;0.2574257
84016;6929;Daverdisse;243;65 jaar en ouder;128;6;CHR Sambre et Meuse;Namen;0.0625
84016;6929;Daverdisse;243;65 jaar en ouder;128;39;CHU UCL Namur;Yvoir;0.234375
84016;6929;Daverdisse;243;65 jaar en ouder;128;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.4453125
84016;6929;Daverdisse;243;65 jaar en ouder;128;264;CHU UCL Namur;Dinant;0.078125
84029;6887;Herbeumont;303;Jonger dan 15 jaar;32;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6875
84029;6887;Herbeumont;303;Jonger dan 15 jaar;32;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.0625
84029;6887;Herbeumont;303;Jonger dan 15 jaar;32;264;CHU UCL Namur;Dinant;0.09375
84029;6887;Herbeumont;303;Jonger dan 15 jaar;32;412;CHR de la Citadelle;Luik;0.125
84029;6887;Herbeumont;303;Tussen 15 en 64 jaar;183;39;CHU UCL Namur;Yvoir;0.0928962
84029;6887;Herbeumont;303;Tussen 15 en 64 jaar;183;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.704918
84029;6887;Herbeumont;303;Tussen 15 en 64 jaar;183;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.0601093
84029;6887;Herbeumont;303;65 jaar en ouder;88;39;CHU UCL Namur;Yvoir;0.0568182
84029;6887;Herbeumont;303;65 jaar en ouder;88;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7159091
84029;6887;Herbeumont;303;65 jaar en ouder;88;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.125
84033;6860;Léglise;570;Jonger dan 15 jaar;63;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6031746
84033;6860;Léglise;570;Jonger dan 15 jaar;63;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.1904762
84033;6860;Léglise;570;Jonger dan 15 jaar;63;412;CHR de la Citadelle;Luik;0.0952381
84033;6860;Léglise;570;Tussen 15 en 64 jaar;338;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.5739645
84033;6860;Léglise;570;Tussen 15 en 64 jaar;338;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.2071006
84033;6860;Léglise;570;65 jaar en ouder;169;164;Vivalia - IFAC;Marche-en-Famenne;0.0887574
84033;6860;Léglise;570;65 jaar en ouder;169;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.5147929
84033;6860;Léglise;570;65 jaar en ouder;169;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.260355
84035;6890;Libin;821;Jonger dan 15 jaar;93;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6451613
84035;6890;Libin;821;Jonger dan 15 jaar;93;264;CHU UCL Namur;Dinant;0.0537634
84035;6890;Libin;821;Jonger dan 15 jaar;93;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0967742
84035;6890;Libin;821;Jonger dan 15 jaar;93;412;CHR de la Citadelle;Luik;0.1182796
84035;6890;Libin;821;Tussen 15 en 64 jaar;413;39;CHU UCL Namur;Yvoir;0.1186441
84035;6890;Libin;821;Tussen 15 en 64 jaar;413;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6634383
84035;6890;Libin;821;65 jaar en ouder;315;39;CHU UCL Namur;Yvoir;0.1365079
84035;6890;Libin;821;65 jaar en ouder;315;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6857143
84043;6840;Neufchâteau;1060;Jonger dan 15 jaar;135;152;Centre Hospitalier Chrétien;Luik;0.1037037
84043;6840;Neufchâteau;1060;Jonger dan 15 jaar;135;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6740741
84043;6840;Neufchâteau;1060;Jonger dan 15 jaar;135;412;CHR de la Citadelle;Luik;0.0962963
84043;6840;Neufchâteau;1060;Tussen 15 en 64 jaar;586;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.721843
84043;6840;Neufchâteau;1060;Tussen 15 en 64 jaar;586;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.0750853
84043;6840;Neufchâteau;1060;65 jaar en ouder;339;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7374631
84043;6840;Neufchâteau;1060;65 jaar en ouder;339;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.0737463
84050;6850;Paliseul;832;Jonger dan 15 jaar;62;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7741935
84050;6850;Paliseul;832;Jonger dan 15 jaar;62;264;CHU UCL Namur;Dinant;0.0967742
84050;6850;Paliseul;832;Tussen 15 en 64 jaar;427;39;CHU UCL Namur;Yvoir;0.0562061
84050;6850;Paliseul;832;Tussen 15 en 64 jaar;427;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7259953
84050;6850;Paliseul;832;65 jaar en ouder;343;39;CHU UCL Namur;Yvoir;0.1107872
84050;6850;Paliseul;832;65 jaar en ouder;343;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7172012
84059;6870;Saint-Hubert;996;Jonger dan 15 jaar;69;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6811594
84059;6870;Saint-Hubert;996;Jonger dan 15 jaar;69;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1014493
84059;6870;Saint-Hubert;996;Jonger dan 15 jaar;69;412;CHR de la Citadelle;Luik;0.1014493
84059;6870;Saint-Hubert;996;Tussen 15 en 64 jaar;524;39;CHU UCL Namur;Yvoir;0.101145
84059;6870;Saint-Hubert;996;Tussen 15 en 64 jaar;524;164;Vivalia - IFAC;Marche-en-Famenne;0.0667939
84059;6870;Saint-Hubert;996;Tussen 15 en 64 jaar;524;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6221374
84059;6870;Saint-Hubert;996;65 jaar en ouder;403;39;CHU UCL Namur;Yvoir;0.101737
84059;6870;Saint-Hubert;996;65 jaar en ouder;403;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7121588
84068;6927;Tellin;421;Jonger dan 15 jaar;40;164;Vivalia - IFAC;Marche-en-Famenne;0.15
84068;6927;Tellin;421;Jonger dan 15 jaar;40;166;CHU UCL Namur;Namen;0.1
84068;6927;Tellin;421;Jonger dan 15 jaar;40;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.45
84068;6927;Tellin;421;Jonger dan 15 jaar;40;264;CHU UCL Namur;Dinant;0.2
84068;6927;Tellin;421;Tussen 15 en 64 jaar;209;39;CHU UCL Namur;Yvoir;0.1483254
84068;6927;Tellin;421;Tussen 15 en 64 jaar;209;164;Vivalia - IFAC;Marche-en-Famenne;0.2870813
84068;6927;Tellin;421;Tussen 15 en 64 jaar;209;166;CHU UCL Namur;Namen;0.062201
84068;6927;Tellin;421;Tussen 15 en 64 jaar;209;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.215311
84068;6927;Tellin;421;Tussen 15 en 64 jaar;209;706;Clinique Saint-Luc;Namen;0.0717703
84068;6927;Tellin;421;65 jaar en ouder;172;39;CHU UCL Namur;Yvoir;0.1046512
84068;6927;Tellin;421;65 jaar en ouder;172;164;Vivalia - IFAC;Marche-en-Famenne;0.2790698
84068;6927;Tellin;421;65 jaar en ouder;172;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.2906977
84068;6927;Tellin;421;65 jaar en ouder;172;264;CHU UCL Namur;Dinant;0.0581395
84068;6927;Tellin;421;65 jaar en ouder;172;707;CHU Sart Tilman;Luik;0.0988372
84075;6920;Wellin;516;Jonger dan 15 jaar;35;6;CHR Sambre et Meuse;Namen;0.0571429
84075;6920;Wellin;516;Jonger dan 15 jaar;35;152;Centre Hospitalier Chrétien;Luik;0.0857143
84075;6920;Wellin;516;Jonger dan 15 jaar;35;164;Vivalia - IFAC;Marche-en-Famenne;0.2285714
84075;6920;Wellin;516;Jonger dan 15 jaar;35;166;CHU UCL Namur;Namen;0.0571429
84075;6920;Wellin;516;Jonger dan 15 jaar;35;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1714286
84075;6920;Wellin;516;Jonger dan 15 jaar;35;264;CHU UCL Namur;Dinant;0.2
84075;6920;Wellin;516;Jonger dan 15 jaar;35;412;CHR de la Citadelle;Luik;0.1142857
84075;6920;Wellin;516;Jonger dan 15 jaar;35;707;CHU Sart Tilman;Luik;0.0571429
84075;6920;Wellin;516;Tussen 15 en 64 jaar;255;39;CHU UCL Namur;Yvoir;0.1803922
84075;6920;Wellin;516;Tussen 15 en 64 jaar;255;164;Vivalia - IFAC;Marche-en-Famenne;0.145098
84075;6920;Wellin;516;Tussen 15 en 64 jaar;255;166;CHU UCL Namur;Namen;0.1137255
84075;6920;Wellin;516;Tussen 15 en 64 jaar;255;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1843137
84075;6920;Wellin;516;Tussen 15 en 64 jaar;255;264;CHU UCL Namur;Dinant;0.1843137
84075;6920;Wellin;516;Tussen 15 en 64 jaar;255;706;Clinique Saint-Luc;Namen;0.0823529
84075;6920;Wellin;516;65 jaar en ouder;226;39;CHU UCL Namur;Yvoir;0.2168142
84075;6920;Wellin;516;65 jaar en ouder;226;164;Vivalia - IFAC;Marche-en-Famenne;0.1371681
84075;6920;Wellin;516;65 jaar en ouder;226;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.2079646
84075;6920;Wellin;516;65 jaar en ouder;226;264;CHU UCL Namur;Dinant;0.2079646
84075;6920;Wellin;516;65 jaar en ouder;226;706;Clinique Saint-Luc;Namen;0.1017699
84077;6800;Libramont-Chevigny;1560;Jonger dan 15 jaar;169;152;Centre Hospitalier Chrétien;Luik;0.0532544
84077;6800;Libramont-Chevigny;1560;Jonger dan 15 jaar;169;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7218935
84077;6800;Libramont-Chevigny;1560;Jonger dan 15 jaar;169;412;CHR de la Citadelle;Luik;0.1065089
84077;6800;Libramont-Chevigny;1560;Tussen 15 en 64 jaar;866;39;CHU UCL Namur;Yvoir;0.0681293
84077;6800;Libramont-Chevigny;1560;Tussen 15 en 64 jaar;866;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.7113164
84077;6800;Libramont-Chevigny;1560;65 jaar en ouder;525;39;CHU UCL Namur;Yvoir;0.0590476
84077;6800;Libramont-Chevigny;1560;65 jaar en ouder;525;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.8038095
85007;6810;Chiny;819;Jonger dan 15 jaar;70;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.5857143
85007;6810;Chiny;819;Jonger dan 15 jaar;70;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.2428571
85007;6810;Chiny;819;Jonger dan 15 jaar;70;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0571429
85007;6810;Chiny;819;Tussen 15 en 64 jaar;395;39;CHU UCL Namur;Yvoir;0.0506329
85007;6810;Chiny;819;Tussen 15 en 64 jaar;395;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.4911392
85007;6810;Chiny;819;Tussen 15 en 64 jaar;395;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.3240506
85007;6810;Chiny;819;65 jaar en ouder;354;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.3389831
85007;6810;Chiny;819;65 jaar en ouder;354;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.5112994
85009;6740;Étalle;728;Jonger dan 15 jaar;67;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1791045
85009;6740;Étalle;728;Jonger dan 15 jaar;67;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.6865672
85009;6740;Étalle;728;Jonger dan 15 jaar;67;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0597015
85009;6740;Étalle;728;Tussen 15 en 64 jaar;439;39;CHU UCL Namur;Yvoir;0.0637813
85009;6740;Étalle;728;Tussen 15 en 64 jaar;439;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1981777
85009;6740;Étalle;728;Tussen 15 en 64 jaar;439;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.5649203
85009;6740;Étalle;728;65 jaar en ouder;222;39;CHU UCL Namur;Yvoir;0.0855856
85009;6740;Étalle;728;65 jaar en ouder;222;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.0990991
85009;6740;Étalle;728;65 jaar en ouder;222;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.7297297
85011;6820;Florenville;970;Jonger dan 15 jaar;77;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.6883117
85011;6820;Florenville;970;Jonger dan 15 jaar;77;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.1038961
85011;6820;Florenville;970;Jonger dan 15 jaar;77;412;CHR de la Citadelle;Luik;0.0909091
85011;6820;Florenville;970;Tussen 15 en 64 jaar;420;39;CHU UCL Namur;Yvoir;0.0690476
85011;6820;Florenville;970;Tussen 15 en 64 jaar;420;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.5261905
85011;6820;Florenville;970;Tussen 15 en 64 jaar;420;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.2261905
85011;6820;Florenville;970;65 jaar en ouder;473;39;CHU UCL Namur;Yvoir;0.05074
85011;6820;Florenville;970;65 jaar en ouder;473;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.5391121
85011;6820;Florenville;970;65 jaar en ouder;473;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.3086681
85024;6769;Meix-devant-Virton;374;Jonger dan 15 jaar;26;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1923077
85024;6769;Meix-devant-Virton;374;Jonger dan 15 jaar;26;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.5
85024;6769;Meix-devant-Virton;374;Jonger dan 15 jaar;26;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.1153846
85024;6769;Meix-devant-Virton;374;Jonger dan 15 jaar;26;412;CHR de la Citadelle;Luik;0.1153846
85024;6769;Meix-devant-Virton;374;Tussen 15 en 64 jaar;191;39;CHU UCL Namur;Yvoir;0.0837696
85024;6769;Meix-devant-Virton;374;Tussen 15 en 64 jaar;191;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1361257
85024;6769;Meix-devant-Virton;374;Tussen 15 en 64 jaar;191;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.6335079
85024;6769;Meix-devant-Virton;374;65 jaar en ouder;157;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.0828025
85024;6769;Meix-devant-Virton;374;65 jaar en ouder;157;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.7707006
85026;6750;Musson;596;Jonger dan 15 jaar;41;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.804878
85026;6750;Musson;596;Jonger dan 15 jaar;41;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0731707
85026;6750;Musson;596;Tussen 15 en 64 jaar;318;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.0849057
85026;6750;Musson;596;Tussen 15 en 64 jaar;318;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.7012579
85026;6750;Musson;596;65 jaar en ouder;237;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.8481013
85034;6747;Saint-Léger (Luxemburg);473;Jonger dan 15 jaar;49;152;Centre Hospitalier Chrétien;Luik;0.0612245
85034;6747;Saint-Léger (Luxemburg);473;Jonger dan 15 jaar;49;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.7959184
85034;6747;Saint-Léger (Luxemburg);473;Jonger dan 15 jaar;49;412;CHR de la Citadelle;Luik;0.0612245
85034;6747;Saint-Léger (Luxemburg);473;Tussen 15 en 64 jaar;240;39;CHU UCL Namur;Yvoir;0.0541667
85034;6747;Saint-Léger (Luxemburg);473;Tussen 15 en 64 jaar;240;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.7291667
85034;6747;Saint-Léger (Luxemburg);473;65 jaar en ouder;184;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.0706522
85034;6747;Saint-Léger (Luxemburg);473;65 jaar en ouder;184;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.8315217
85039;6730;Tintigny;524;Jonger dan 15 jaar;55;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.4
85039;6730;Tintigny;524;Jonger dan 15 jaar;55;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.3636364
85039;6730;Tintigny;524;Jonger dan 15 jaar;55;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0545455
85039;6730;Tintigny;524;Jonger dan 15 jaar;55;412;CHR de la Citadelle;Luik;0.1272727
85039;6730;Tintigny;524;Tussen 15 en 64 jaar;285;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.3368421
85039;6730;Tintigny;524;Tussen 15 en 64 jaar;285;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.4736842
85039;6730;Tintigny;524;65 jaar en ouder;184;39;CHU UCL Namur;Yvoir;0.0706522
85039;6730;Tintigny;524;65 jaar en ouder;184;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1684783
85039;6730;Tintigny;524;65 jaar en ouder;184;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.6195652
85045;6760;Virton;1729;Jonger dan 15 jaar;130;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1
85045;6760;Virton;1729;Jonger dan 15 jaar;130;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.7230769
85045;6760;Virton;1729;Jonger dan 15 jaar;130;412;CHR de la Citadelle;Luik;0.0769231
85045;6760;Virton;1729;Tussen 15 en 64 jaar;831;39;CHU UCL Namur;Yvoir;0.0541516
85045;6760;Virton;1729;Tussen 15 en 64 jaar;831;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1504212
85045;6760;Virton;1729;Tussen 15 en 64 jaar;831;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.6750903
85045;6760;Virton;1729;65 jaar en ouder;768;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.0533854
85045;6760;Virton;1729;65 jaar en ouder;768;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.8203125
85046;6720;Habay;1140;Jonger dan 15 jaar;94;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.2553191
85046;6720;Habay;1140;Jonger dan 15 jaar;94;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.6276596
85046;6720;Habay;1140;Tussen 15 en 64 jaar;640;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.2171875
85046;6720;Habay;1140;Tussen 15 en 64 jaar;640;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.5953125
85046;6720;Habay;1140;65 jaar en ouder;406;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1182266
85046;6720;Habay;1140;65 jaar en ouder;406;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.7463054
85047;6767;Rouvroy;308;Jonger dan 15 jaar;18;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1666667
85047;6767;Rouvroy;308;Jonger dan 15 jaar;18;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.7777778
85047;6767;Rouvroy;308;Jonger dan 15 jaar;18;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0555556
85047;6767;Rouvroy;308;Tussen 15 en 64 jaar;132;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.1060606
85047;6767;Rouvroy;308;Tussen 15 en 64 jaar;132;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.7121212
85047;6767;Rouvroy;308;Tussen 15 en 64 jaar;132;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0530303
85047;6767;Rouvroy;308;65 jaar en ouder;158;39;CHU UCL Namur;Yvoir;0.0886076
85047;6767;Rouvroy;308;65 jaar en ouder;158;246;Vivalia - Les Cliniques du Sud Luxembourg;Aarlen;0.8291139
91005;5537;Anhée;1249;Jonger dan 15 jaar;75;6;CHR Sambre et Meuse;Namen;0.0933333
91005;5537;Anhée;1249;Jonger dan 15 jaar;75;166;CHU UCL Namur;Namen;0.2133333
91005;5537;Anhée;1249;Jonger dan 15 jaar;75;264;CHU UCL Namur;Dinant;0.6133333
91005;5537;Anhée;1249;Tussen 15 en 64 jaar;659;6;CHR Sambre et Meuse;Namen;0.0955994
91005;5537;Anhée;1249;Tussen 15 en 64 jaar;659;39;CHU UCL Namur;Yvoir;0.3429439
91005;5537;Anhée;1249;Tussen 15 en 64 jaar;659;166;CHU UCL Namur;Namen;0.1881639
91005;5537;Anhée;1249;Tussen 15 en 64 jaar;659;264;CHU UCL Namur;Dinant;0.1790592
91005;5537;Anhée;1249;Tussen 15 en 64 jaar;659;706;Clinique Saint-Luc;Namen;0.0561457
91005;5537;Anhée;1249;65 jaar en ouder;515;39;CHU UCL Namur;Yvoir;0.5456311
91005;5537;Anhée;1249;65 jaar en ouder;515;166;CHU UCL Namur;Namen;0.0873786
91005;5537;Anhée;1249;65 jaar en ouder;515;264;CHU UCL Namur;Dinant;0.2368932
91013;5570;Beauraing;1546;Jonger dan 15 jaar;93;6;CHR Sambre et Meuse;Namen;0.1075269
91013;5570;Beauraing;1546;Jonger dan 15 jaar;93;166;CHU UCL Namur;Namen;0.0752688
91013;5570;Beauraing;1546;Jonger dan 15 jaar;93;264;CHU UCL Namur;Dinant;0.6451613
91013;5570;Beauraing;1546;Jonger dan 15 jaar;93;403;Cliniques universitaires Saint-Luc;Sint-Lambrechts-Woluwe;0.0967742
91013;5570;Beauraing;1546;Tussen 15 en 64 jaar;832;6;CHR Sambre et Meuse;Namen;0.0901442
91013;5570;Beauraing;1546;Tussen 15 en 64 jaar;832;39;CHU UCL Namur;Yvoir;0.1971154
91013;5570;Beauraing;1546;Tussen 15 en 64 jaar;832;166;CHU UCL Namur;Namen;0.0685096
91013;5570;Beauraing;1546;Tussen 15 en 64 jaar;832;264;CHU UCL Namur;Dinant;0.4411058
91013;5570;Beauraing;1546;65 jaar en ouder;621;6;CHR Sambre et Meuse;Namen;0.0595813
91013;5570;Beauraing;1546;65 jaar en ouder;621;39;CHU UCL Namur;Yvoir;0.2383253
91013;5570;Beauraing;1546;65 jaar en ouder;621;166;CHU UCL Namur;Namen;0.0628019
91013;5570;Beauraing;1546;65 jaar en ouder;621;264;CHU UCL Namur;Dinant;0.5152979
91015;5555;Bièvre;579;Jonger dan 15 jaar;72;6;CHR Sambre et Meuse;Namen;0.0555556
91015;5555;Bièvre;579;Jonger dan 15 jaar;72;152;Centre Hospitalier Chrétien;Luik;0.1666667
91015;5555;Bièvre;579;Jonger dan 15 jaar;72;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.5138889
91015;5555;Bièvre;579;Jonger dan 15 jaar;72;264;CHU UCL Namur;Dinant;0.0833333
91015;5555;Bièvre;579;Jonger dan 15 jaar;72;412;CHR de la Citadelle;Luik;0.0972222
91015;5555;Bièvre;579;Tussen 15 en 64 jaar;272;39;CHU UCL Namur;Yvoir;0.1544118
91015;5555;Bièvre;579;Tussen 15 en 64 jaar;272;168;Vivalia - Centre hospitalier de l'Ardenne;Libramont-Chevigny;0.5919118
91015;5555;Bièvre;579;Tussen 15 en 64 jaar;272;264;CHU UCL Namur;Dinant;0.0551471
91015;5555;Bièvre;579;Tussen 15 en 64 jaar;272;706;Clinique Saint-Luc;Namen;0.0588235
